train_label, mse, rmse, mae, r2
LinearRegression_41,6.68116,2.58479,1.79575,0.93187
LinearRegression_42,9.26580,3.04398,2.20084,0.90130
LinearRegression_43,8.70504,2.95043,2.09571,0.89724
LinearRegression_44,8.26396,2.87471,1.97380,0.91471
LinearRegression_45,6.72534,2.59333,1.81283,0.92210
LinearRegression_46,9.29398,3.04860,2.10237,0.90592
LinearRegression_47,9.22854,3.03785,2.12104,0.90119
LinearRegression_48,10.10505,3.17884,2.20543,0.89656
LinearRegression_49,11.60095,3.40602,2.33170,0.88602
LinearRegression_50,6.89000,2.62488,1.87976,0.92022
LinearRegression_51,9.13905,3.02309,2.15161,0.89768
LinearRegression_52,9.31279,3.05169,2.08553,0.91189
LinearRegression_53,7.30429,2.70265,1.91108,0.91904
LinearRegression_54,8.22153,2.86732,1.99049,0.91379
LinearRegression_55,8.62156,2.93625,2.09744,0.89692
LinearRegression_56,8.95202,2.99199,2.05880,0.91091
LinearRegression_57,8.43958,2.90509,2.02620,0.90102
LinearRegression_58,9.20434,3.03387,2.13321,0.90082
LinearRegression_59,8.15121,2.85503,2.02286,0.90883
LinearRegression_60,7.26680,2.69570,1.81114,0.92898
LinearRegression_61,8.22897,2.86862,2.02132,0.91915
LinearRegression_62,7.25709,2.69390,1.87567,0.91719
LinearRegression_63,9.83478,3.13605,2.26305,0.89100
LinearRegression_64,8.43666,2.90459,2.10857,0.90261
LinearRegression_65,6.67137,2.58290,1.82618,0.92388
LinearRegression_66,8.36722,2.89262,2.06939,0.90424
LinearRegression_67,6.87545,2.62211,1.80142,0.92829
LinearRegression_68,9.02295,3.00382,2.12964,0.90444
LinearRegression_69,9.46934,3.07723,2.12093,0.90290
LinearRegression_70,9.43826,3.07218,2.10720,0.89945
LinearRegression_71,9.15329,3.02544,2.04255,0.90826
LinearRegression_72,8.96398,2.99399,2.06451,0.90210
LinearRegression_73,7.87437,2.80613,1.97748,0.91387
LinearRegression_74,8.72655,2.95407,2.11792,0.90833
LinearRegression_75,7.72881,2.78007,1.95718,0.91876
LinearRegression_76,7.46086,2.73146,1.88363,0.90212
LinearRegression_77,7.82450,2.79723,2.01224,0.91876
LinearRegression_78,7.89060,2.80902,1.97882,0.90180
LinearRegression_79,8.63487,2.93851,2.06537,0.90092
LinearRegression_80,7.98775,2.82626,1.95159,0.92046
LinearRegression_81,7.71999,2.77849,1.92674,0.91617
LinearRegression_82,8.04687,2.83670,2.05706,0.91700
LinearRegression_83,7.97453,2.82392,2.01142,0.91779
LinearRegression_84,7.21812,2.68666,1.80691,0.92209
LinearRegression_85,9.25556,3.04230,2.10406,0.90140
LinearRegression_86,8.25995,2.87401,2.02248,0.90672
LinearRegression_87,6.95158,2.63658,1.80987,0.92738
LinearRegression_88,9.66295,3.10853,2.17505,0.90018
LinearRegression_89,7.04693,2.65460,1.86038,0.92401
LinearRegression_90,8.80649,2.96757,2.07439,0.91027
LinearRegression_91,8.55784,2.92538,2.03668,0.90195
LinearRegression_92,7.31684,2.70496,1.89903,0.92260
LinearRegression_93,6.90966,2.62862,1.80046,0.93153
LinearRegression_94,8.90446,2.98403,2.12203,0.90775
LinearRegression_95,8.15063,2.85493,1.98674,0.91525
LinearRegression_96,8.91443,2.98570,2.09961,0.90253
LinearRegression_97,8.05667,2.83843,1.96562,0.91197
LinearRegression_98,8.05995,2.83901,2.00449,0.91005
LinearRegression_99,6.78911,2.60559,1.82770,0.92619
SVR_0,25.61066,5.06070,3.59253,0.71901
SVR_1,19.15283,4.37639,3.15788,0.77946
SVR_2,23.58731,4.85668,3.50985,0.73818
SVR_3,21.84817,4.67420,3.35020,0.76137
SVR_4,25.01958,5.00196,3.44962,0.74788
SVR_5,23.68279,4.86650,3.52836,0.75283
SVR_6,19.49671,4.41551,3.22374,0.77355
SVR_7,19.80775,4.45059,3.14415,0.77969
SVR_8,29.64078,5.44433,3.89492,0.70183
SVR_9,22.53871,4.74749,3.42018,0.76805
SVR_10,30.09272,5.48568,3.83392,0.70399
SVR_11,22.38304,4.73107,3.35748,0.75291
SVR_12,25.54153,5.05386,3.59972,0.74683
SVR_13,20.41747,4.51857,3.17602,0.76762
SVR_14,23.59967,4.85795,3.58161,0.76330
SVR_15,24.65910,4.96579,3.51095,0.72303
SVR_16,19.79313,4.44895,3.26128,0.78827
SVR_17,24.39315,4.93894,3.54620,0.74750
SVR_18,23.86800,4.88549,3.40841,0.75259
SVR_19,25.44111,5.04392,3.51439,0.72921
SVR_20,25.12669,5.01265,3.48517,0.73750
SVR_21,25.38528,5.03838,3.58124,0.75536
SVR_22,25.82282,5.08162,3.61279,0.72968
SVR_23,26.78634,5.17555,3.56252,0.72302
SVR_24,28.91026,5.37683,3.86082,0.69797
SVR_25,24.68290,4.96819,3.59018,0.73629
SVR_26,26.05999,5.10490,3.53276,0.72774
SVR_27,23.22763,4.81951,3.36880,0.75322
SVR_28,20.07584,4.48061,3.15800,0.77371
SVR_29,26.37234,5.13540,3.63549,0.70849
SVR_30,24.50554,4.95031,3.48965,0.74627
SVR_31,25.23559,5.02350,3.43395,0.73576
SVR_32,25.65803,5.06538,3.60329,0.73441
SVR_33,24.31913,4.93144,3.48334,0.75108
SVR_34,30.16414,5.49219,3.83527,0.70675
SVR_35,25.14108,5.01409,3.75120,0.75126
SVR_36,28.25522,5.31556,4.04498,0.71085
SVR_37,22.25077,4.71707,3.47536,0.76036
SVR_38,22.93629,4.78918,3.37468,0.75791
SVR_39,22.45989,4.73919,3.46013,0.76128
SVR_40,22.51287,4.74477,3.36922,0.74893
SVR_41,24.33071,4.93262,3.68162,0.75625
SVR_42,26.35757,5.13396,3.79607,0.72155
SVR_43,20.60016,4.53874,3.31245,0.75973
SVR_44,22.35233,4.72783,3.47403,0.77074
SVR_45,19.40303,4.40489,3.17620,0.77739
SVR_46,25.69699,5.06922,3.52033,0.74194
SVR_47,24.93977,4.99397,3.47071,0.73536
SVR_48,31.09358,5.57616,4.00494,0.68456
SVR_49,33.47819,5.78603,4.05664,0.67394
SVR_50,17.89482,4.23023,3.16008,0.79541
SVR_51,22.69357,4.76378,3.44272,0.74843
SVR_52,28.61368,5.34918,3.84006,0.73146
SVR_53,24.13016,4.91225,3.64396,0.73457
SVR_54,22.39397,4.73223,3.38221,0.76635
SVR_55,19.86013,4.45647,3.22473,0.76336
SVR_56,27.53469,5.24735,3.67329,0.72831
SVR_57,17.93965,4.23552,3.06092,0.79040
SVR_58,25.04829,5.00483,3.58239,0.73276
SVR_59,21.34641,4.62022,3.27295,0.76400
SVR_60,25.67511,5.06706,3.63192,0.75310
SVR_61,26.19297,5.11791,3.74340,0.74462
SVR_62,20.55394,4.53364,3.27964,0.76914
SVR_63,24.97679,4.99768,3.58690,0.72630
SVR_64,19.40193,4.40476,3.10944,0.77710
SVR_65,19.76124,4.44536,3.20600,0.77738
SVR_66,19.43699,4.40874,3.21028,0.78196
SVR_67,21.39031,4.62497,3.30460,0.78094
SVR_68,22.84660,4.77981,3.33755,0.75969
SVR_69,28.93340,5.37898,3.74307,0.70600
SVR_70,27.61941,5.25542,3.83265,0.70806
SVR_71,25.37643,5.03750,3.57000,0.74652
SVR_72,22.57527,4.75134,3.35611,0.75363
SVR_73,20.72229,4.55217,3.37071,0.77653
SVR_74,23.97499,4.89643,3.60816,0.74980
SVR_75,23.90151,4.88892,3.58269,0.75182
SVR_76,11.25153,3.35433,2.56604,0.85377
SVR_77,23.30093,4.82710,3.53551,0.76150
SVR_78,17.38268,4.16925,2.96974,0.78648
SVR_79,22.32017,4.72442,3.20845,0.74600
SVR_80,25.04818,5.00482,3.61535,0.75217
SVR_81,20.28757,4.50417,3.14659,0.78205
SVR_82,25.54093,5.05380,3.68519,0.73984
SVR_83,24.72494,4.97242,3.66283,0.74735
SVR_84,22.24545,4.71651,3.37098,0.76355
SVR_85,27.89754,5.28181,3.71220,0.70487
SVR_86,22.35050,4.72763,3.37770,0.75121
SVR_87,22.29186,4.72143,3.41453,0.76901
SVR_88,30.18749,5.49431,3.98966,0.69061
SVR_89,20.69779,4.54948,3.31133,0.77758
SVR_90,26.41825,5.13987,3.65045,0.73335
SVR_91,19.24528,4.38694,3.12976,0.78027
SVR_92,23.81031,4.87958,3.53982,0.75107
SVR_93,25.16267,5.01624,3.47120,0.75287
SVR_94,27.05553,5.20149,3.70423,0.72213
SVR_95,24.13204,4.91244,3.47237,0.75198
SVR_96,25.03759,5.00376,3.60462,0.72850
SVR_97,22.27441,4.71958,3.44363,0.75908
SVR_98,26.99887,5.19604,3.80430,0.70329
SVR_99,20.67941,4.54746,3.31109,0.77887
GaussianProcessRegressor_0,2.58721,1.60848,0.86700,0.97060
GaussianProcessRegressor_1,1.88717,1.37374,0.73462,0.97675
GaussianProcessRegressor_2,2.46376,1.56964,0.84276,0.97154
GaussianProcessRegressor_3,2.18514,1.47822,0.77408,0.97396
GaussianProcessRegressor_4,1.93116,1.38966,0.73301,0.97957
GaussianProcessRegressor_5,2.39053,1.54613,0.77441,0.97289
GaussianProcessRegressor_6,2.26656,1.50551,0.72764,0.97308
GaussianProcessRegressor_7,1.74330,1.32034,0.67632,0.97990
GaussianProcessRegressor_8,2.73506,1.65380,0.93269,0.97081
GaussianProcessRegressor_9,2.43126,1.55925,0.77102,0.97370
GaussianProcessRegressor_10,2.71331,1.64721,0.87011,0.97230
GaussianProcessRegressor_11,2.97415,1.72457,0.88233,0.96414
GaussianProcessRegressor_12,1.92963,1.38911,0.70384,0.97980
GaussianProcessRegressor_13,1.72750,1.31435,0.69965,0.97894
GaussianProcessRegressor_14,2.08448,1.44377,0.75504,0.97799
GaussianProcessRegressor_15,2.81495,1.67778,0.80913,0.96717
GaussianProcessRegressor_16,1.93213,1.39001,0.70811,0.97739
GaussianProcessRegressor_17,2.69418,1.64139,0.90271,0.97063
GaussianProcessRegressor_18,2.17228,1.47387,0.75489,0.97588
GaussianProcessRegressor_19,2.21937,1.48976,0.76214,0.97448
GaussianProcessRegressor_20,2.46597,1.57034,0.82878,0.97338
GaussianProcessRegressor_21,2.75634,1.66022,0.88680,0.97106
GaussianProcessRegressor_22,2.49557,1.57974,0.82541,0.97285
GaussianProcessRegressor_23,2.35976,1.53615,0.79646,0.97415
GaussianProcessRegressor_24,2.38383,1.54396,0.80090,0.97372
GaussianProcessRegressor_25,2.71302,1.64712,0.83416,0.97009
GaussianProcessRegressor_26,2.21207,1.48730,0.78012,0.97574
GaussianProcessRegressor_27,2.32503,1.52480,0.82417,0.97347
GaussianProcessRegressor_28,2.31332,1.52096,0.83043,0.97240
GaussianProcessRegressor_29,2.59191,1.60994,0.87561,0.96869
GaussianProcessRegressor_30,2.53615,1.59253,0.76305,0.97214
GaussianProcessRegressor_31,2.22077,1.49022,0.76750,0.97546
GaussianProcessRegressor_32,2.05450,1.43335,0.73928,0.97715
GaussianProcessRegressor_33,2.72221,1.64991,0.79997,0.97050
GaussianProcessRegressor_34,3.21230,1.79229,0.89373,0.96751
GaussianProcessRegressor_35,2.51479,1.58581,0.85852,0.97383
GaussianProcessRegressor_36,2.39907,1.54889,0.83451,0.97355
GaussianProcessRegressor_37,2.29547,1.51508,0.80810,0.97350
GaussianProcessRegressor_38,2.36769,1.53873,0.79343,0.97366
GaussianProcessRegressor_39,2.55177,1.59743,0.81284,0.97116
GaussianProcessRegressor_40,2.61108,1.61588,0.80402,0.96759
GaussianProcessRegressor_41,2.22408,1.49134,0.77351,0.97602
GaussianProcessRegressor_42,2.54347,1.59482,0.82078,0.97197
GaussianProcessRegressor_43,1.77659,1.33289,0.73168,0.97816
GaussianProcessRegressor_44,2.18739,1.47898,0.75170,0.97630
GaussianProcessRegressor_45,1.58262,1.25802,0.66831,0.98080
GaussianProcessRegressor_46,2.17785,1.47575,0.76944,0.97728
GaussianProcessRegressor_47,3.09088,1.75809,0.88340,0.96614
GaussianProcessRegressor_48,3.46706,1.86200,0.96982,0.96258
GaussianProcessRegressor_49,2.69734,1.64236,0.87910,0.97241
GaussianProcessRegressor_50,1.58980,1.26087,0.66290,0.98058
GaussianProcessRegressor_51,2.80831,1.67580,0.83467,0.96707
GaussianProcessRegressor_52,2.88774,1.69934,0.89287,0.97216
GaussianProcessRegressor_53,2.16362,1.47092,0.79617,0.97463
GaussianProcessRegressor_54,2.40281,1.55010,0.79154,0.97443
GaussianProcessRegressor_55,2.15407,1.46768,0.80864,0.97384
GaussianProcessRegressor_56,2.61770,1.61793,0.80752,0.97301
GaussianProcessRegressor_57,2.21727,1.48905,0.78800,0.97336
GaussianProcessRegressor_58,2.35032,1.53307,0.81740,0.97346
GaussianProcessRegressor_59,2.13690,1.46181,0.78526,0.97525
GaussianProcessRegressor_60,2.22177,1.49056,0.76512,0.97690
GaussianProcessRegressor_61,2.28317,1.51102,0.81688,0.97680
GaussianProcessRegressor_62,1.93293,1.39030,0.67402,0.97682
GaussianProcessRegressor_63,3.07652,1.75400,0.90578,0.96386
GaussianProcessRegressor_64,2.04808,1.43111,0.72962,0.97574
GaussianProcessRegressor_65,2.26902,1.50633,0.77647,0.97185
GaussianProcessRegressor_66,2.30856,1.51939,0.81380,0.97171
GaussianProcessRegressor_67,2.35189,1.53359,0.78685,0.97388
GaussianProcessRegressor_68,1.93574,1.39131,0.72302,0.97813
GaussianProcessRegressor_69,2.23610,1.49536,0.76711,0.97601
GaussianProcessRegressor_70,2.72368,1.65036,0.87829,0.97019
GaussianProcessRegressor_71,2.68848,1.63966,0.79578,0.97283
GaussianProcessRegressor_72,2.37158,1.53999,0.76723,0.97398
GaussianProcessRegressor_73,2.44327,1.56310,0.77603,0.97183
GaussianProcessRegressor_74,2.06715,1.43776,0.75790,0.97723
GaussianProcessRegressor_75,2.50628,1.58312,0.83506,0.97163
GaussianProcessRegressor_76,1.56045,1.24918,0.65358,0.97846
GaussianProcessRegressor_77,2.44325,1.56309,0.81197,0.97257
GaussianProcessRegressor_78,2.80873,1.67593,0.87545,0.96303
GaussianProcessRegressor_79,2.28242,1.51077,0.82032,0.97253
GaussianProcessRegressor_80,1.95900,1.39964,0.72954,0.97998
GaussianProcessRegressor_81,2.38834,1.54543,0.78580,0.97286
GaussianProcessRegressor_82,2.01806,1.42059,0.74604,0.97801
GaussianProcessRegressor_83,2.79909,1.67305,0.85511,0.96986
GaussianProcessRegressor_84,2.01662,1.42008,0.69281,0.97722
GaussianProcessRegressor_85,1.86685,1.36633,0.68447,0.97910
GaussianProcessRegressor_86,1.99521,1.41252,0.74266,0.97621
GaussianProcessRegressor_87,2.05577,1.43379,0.72182,0.97806
GaussianProcessRegressor_88,3.74488,1.93517,0.98228,0.96013
GaussianProcessRegressor_89,2.18611,1.47855,0.79302,0.97616
GaussianProcessRegressor_90,2.06975,1.43866,0.76582,0.97786
GaussianProcessRegressor_91,2.44274,1.56293,0.84581,0.97160
GaussianProcessRegressor_92,1.52031,1.23301,0.66626,0.98320
GaussianProcessRegressor_93,2.13860,1.46239,0.75619,0.97752
GaussianProcessRegressor_94,2.17846,1.47596,0.74227,0.97663
GaussianProcessRegressor_95,2.50182,1.58171,0.81440,0.97288
GaussianProcessRegressor_96,2.72316,1.65020,0.85381,0.96799
GaussianProcessRegressor_97,1.86038,1.36396,0.71287,0.97842
GaussianProcessRegressor_98,3.29394,1.81492,0.98665,0.96030
GaussianProcessRegressor_99,2.26325,1.50441,0.78249,0.97408
MLPRegressor_0,17.77411,4.21594,3.18804,0.80318
MLPRegressor_1,16.52185,4.06471,3.27867,0.80684
MLPRegressor_2,13.02915,3.60959,2.83736,0.85526
MLPRegressor_3,21.04132,4.58708,3.66387,0.76609
MLPRegressor_4,20.40940,4.51768,3.43223,0.79131
MLPRegressor_5,16.58713,4.07273,3.05182,0.82829
MLPRegressor_6,16.99206,4.12214,3.09386,0.80197
MLPRegressor_7,13.31091,3.64841,2.82660,0.85152
MLPRegressor_8,23.64837,4.86296,3.84916,0.76146
MLPRegressor_9,17.76421,4.21476,3.22440,0.81649
MLPRegressor_10,29.02430,5.38742,4.18117,0.71113
MLPRegressor_11,13.29730,3.64655,2.83483,0.85012
MLPRegressor_12,27.90145,5.28218,4.12057,0.72089
MLPRegressor_13,8.91430,2.98568,2.35140,0.89740
MLPRegressor_14,11.86970,3.44524,2.76009,0.88050
MLPRegressor_15,28.43672,5.33261,4.32300,0.67944
MLPRegressor_16,9.77476,3.12646,2.34761,0.89346
MLPRegressor_17,15.38930,3.92292,3.07849,0.84011
MLPRegressor_18,9.92974,3.15115,2.42975,0.89640
MLPRegressor_19,17.69935,4.20706,3.23132,0.80971
MLPRegressor_20,18.43477,4.29357,3.25778,0.80662
MLPRegressor_21,17.74747,4.21278,3.21636,0.82876
MLPRegressor_22,15.01582,3.87503,3.00738,0.84235
MLPRegressor_23,29.15522,5.39956,4.14631,0.69602
MLPRegressor_24,14.59048,3.81975,2.92546,0.84723
MLPRegressor_25,16.84337,4.10407,3.18070,0.81884
MLPRegressor_26,21.61475,4.64917,3.48273,0.77199
MLPRegressor_27,20.19055,4.49339,3.22986,0.78344
MLPRegressor_28,21.52771,4.63980,3.73295,0.75771
MLPRegressor_29,25.50633,5.05038,4.09412,0.71746
MLPRegressor_30,17.36921,4.16764,3.22477,0.81998
MLPRegressor_31,12.93506,3.59653,2.86483,0.86395
MLPRegressor_32,23.30478,4.82750,3.73321,0.75667
MLPRegressor_33,21.54383,4.64153,3.54611,0.77732
MLPRegressor_34,17.11865,4.13747,3.24698,0.83257
MLPRegressor_35,24.09292,4.90845,3.84961,0.75937
MLPRegressor_36,15.86163,3.98267,3.25576,0.83684
MLPRegressor_37,13.71903,3.70392,2.94919,0.85049
MLPRegressor_38,11.43929,3.38220,2.60488,0.87841
MLPRegressor_39,12.56075,3.54412,2.71945,0.86607
MLPRegressor_40,18.62665,4.31586,3.35315,0.78939
MLPRegressor_41,11.91843,3.45231,2.63858,0.87957
MLPRegressor_42,19.82071,4.45205,3.40478,0.79037
MLPRegressor_43,16.57467,4.07120,3.15055,0.80482
MLPRegressor_44,13.12377,3.62268,2.89225,0.86444
MLPRegressor_45,8.28998,2.87923,2.27963,0.90428
MLPRegressor_46,23.84717,4.88336,3.89239,0.75855
MLPRegressor_47,11.02590,3.32053,2.54753,0.88248
MLPRegressor_48,13.37913,3.65775,2.80564,0.86278
MLPRegressor_49,29.66964,5.44698,4.40996,0.70869
MLPRegressor_50,15.04222,3.87843,2.96464,0.82569
MLPRegressor_51,15.75074,3.96872,3.05211,0.82537
MLPRegressor_52,26.65390,5.16274,4.20261,0.74841
MLPRegressor_53,14.10807,3.75607,2.94194,0.84302
MLPRegressor_54,24.85966,4.98595,3.74600,0.74009
MLPRegressor_55,13.99437,3.74091,2.90744,0.83268
MLPRegressor_56,23.81198,4.87975,3.64448,0.76447
MLPRegressor_57,19.66037,4.43400,3.45240,0.77018
MLPRegressor_58,16.32970,4.04100,3.16108,0.82528
MLPRegressor_59,23.14066,4.81047,3.62580,0.74309
MLPRegressor_60,22.31006,4.72335,3.66919,0.78409
MLPRegressor_61,18.24751,4.27171,3.45343,0.82057
MLPRegressor_62,11.39905,3.37625,2.55352,0.87022
MLPRegressor_63,22.71186,4.76570,3.87257,0.75366
MLPRegressor_64,25.05812,5.00581,4.12832,0.71149
MLPRegressor_65,10.18114,3.19079,2.41349,0.88450
MLPRegressor_66,22.61669,4.75570,3.89087,0.74071
MLPRegressor_67,17.90811,4.23180,3.13120,0.81563
MLPRegressor_68,21.28628,4.61371,3.69470,0.77335
MLPRegressor_69,13.25463,3.64069,2.80464,0.86526
MLPRegressor_70,19.69928,4.43839,3.52014,0.79186
MLPRegressor_71,19.73538,4.44245,3.25969,0.80235
MLPRegressor_72,16.84653,4.10445,3.28898,0.81627
MLPRegressor_73,16.65427,4.08096,3.29740,0.81639
MLPRegressor_74,16.58156,4.07205,3.19076,0.82798
MLPRegressor_75,27.40412,5.23489,4.21405,0.71619
MLPRegressor_76,18.38640,4.28794,3.37083,0.75687
MLPRegressor_77,23.40545,4.83792,3.76020,0.75600
MLPRegressor_78,13.89173,3.72716,2.86519,0.82740
MLPRegressor_79,23.04754,4.80079,3.69362,0.73753
MLPRegressor_80,15.76760,3.97084,3.08831,0.84342
MLPRegressor_81,14.63425,3.82547,2.88545,0.84010
MLPRegressor_82,22.82253,4.77729,3.71357,0.76511
MLPRegressor_83,14.29861,3.78135,2.89082,0.85206
MLPRegressor_84,19.81094,4.45095,3.56925,0.79065
MLPRegressor_85,13.50560,3.67500,2.82624,0.85611
MLPRegressor_86,14.25950,3.77618,2.96109,0.84109
MLPRegressor_87,9.22275,3.03690,2.31747,0.90398
MLPRegressor_88,21.38142,4.62400,3.50201,0.77985
MLPRegressor_89,18.04684,4.24816,3.37034,0.80630
MLPRegressor_90,12.51311,3.53739,2.74501,0.87221
MLPRegressor_91,24.66573,4.96646,3.94862,0.71878
MLPRegressor_92,22.68101,4.76246,3.53987,0.76107
MLPRegressor_93,10.69209,3.26988,2.41894,0.89377
MLPRegressor_94,19.37787,4.40203,3.39610,0.80000
MLPRegressor_95,13.00728,3.60656,2.70259,0.86519
MLPRegressor_96,11.45992,3.38525,2.70969,0.87371
MLPRegressor_97,20.59353,4.53801,3.57780,0.77596
MLPRegressor_98,15.04498,3.87879,2.95796,0.83328
MLPRegressor_99,9.53046,3.08714,2.46036,0.89692
RandomForestRegressor_0,2.30180,1.51717,0.83673,0.97385
RandomForestRegressor_1,1.77077,1.33070,0.71671,0.97818
RandomForestRegressor_2,2.14650,1.46509,0.78557,0.97521
RandomForestRegressor_3,1.83137,1.35328,0.70771,0.97818
RandomForestRegressor_4,1.82570,1.35118,0.71274,0.98068
RandomForestRegressor_5,2.19253,1.48072,0.75019,0.97513
RandomForestRegressor_6,2.06357,1.43651,0.70380,0.97550
RandomForestRegressor_7,1.53258,1.23797,0.64228,0.98233
RandomForestRegressor_8,2.40493,1.55078,0.88687,0.97433
RandomForestRegressor_9,2.13614,1.46155,0.73291,0.97689
RandomForestRegressor_10,2.39836,1.54866,0.83477,0.97552
RandomForestRegressor_11,2.52428,1.58880,0.82301,0.96958
RandomForestRegressor_12,1.81668,1.34784,0.68480,0.98099
RandomForestRegressor_13,1.61385,1.27037,0.67336,0.98032
RandomForestRegressor_14,1.94876,1.39598,0.73908,0.97943
RandomForestRegressor_15,2.44675,1.56421,0.77054,0.97147
RandomForestRegressor_16,1.73860,1.31856,0.67399,0.97966
RandomForestRegressor_17,2.47871,1.57439,0.86969,0.97299
RandomForestRegressor_18,2.10231,1.44993,0.74297,0.97666
RandomForestRegressor_19,1.98586,1.40921,0.73638,0.97718
RandomForestRegressor_20,2.32768,1.52567,0.79634,0.97488
RandomForestRegressor_21,2.49563,1.57976,0.83330,0.97380
RandomForestRegressor_22,2.29428,1.51469,0.79674,0.97504
RandomForestRegressor_23,2.14301,1.46390,0.77192,0.97653
RandomForestRegressor_24,2.18777,1.47911,0.77994,0.97588
RandomForestRegressor_25,2.53346,1.59169,0.81554,0.97207
RandomForestRegressor_26,2.17045,1.47325,0.77779,0.97619
RandomForestRegressor_27,2.08194,1.44289,0.76295,0.97622
RandomForestRegressor_28,2.03294,1.42581,0.75209,0.97572
RandomForestRegressor_29,2.34146,1.53018,0.85068,0.97173
RandomForestRegressor_30,2.13415,1.46087,0.72852,0.97657
RandomForestRegressor_31,2.15940,1.46949,0.75029,0.97614
RandomForestRegressor_32,1.88584,1.37326,0.71435,0.97902
RandomForestRegressor_33,2.43437,1.56025,0.76495,0.97362
RandomForestRegressor_34,2.62147,1.61909,0.83818,0.97350
RandomForestRegressor_35,2.17118,1.47349,0.82363,0.97742
RandomForestRegressor_36,2.23015,1.49337,0.81178,0.97533
RandomForestRegressor_37,2.14135,1.46333,0.77903,0.97528
RandomForestRegressor_38,2.24956,1.49985,0.78145,0.97498
RandomForestRegressor_39,2.10806,1.45192,0.76350,0.97618
RandomForestRegressor_40,2.36171,1.53678,0.76864,0.97068
RandomForestRegressor_41,1.98250,1.40801,0.74044,0.97863
RandomForestRegressor_42,2.21517,1.48834,0.78208,0.97560
RandomForestRegressor_43,1.61591,1.27119,0.69236,0.98013
RandomForestRegressor_44,1.95537,1.39835,0.73821,0.97883
RandomForestRegressor_45,1.43483,1.19785,0.63839,0.98260
RandomForestRegressor_46,2.07430,1.44024,0.75706,0.97836
RandomForestRegressor_47,2.54015,1.59379,0.81919,0.97217
RandomForestRegressor_48,3.04070,1.74376,0.92360,0.96719
RandomForestRegressor_49,2.43826,1.56149,0.85111,0.97507
RandomForestRegressor_50,1.49746,1.22371,0.63700,0.98171
RandomForestRegressor_51,2.58016,1.60629,0.80930,0.96974
RandomForestRegressor_52,2.43745,1.56123,0.81660,0.97651
RandomForestRegressor_53,2.04129,1.42874,0.77801,0.97607
RandomForestRegressor_54,2.30775,1.51913,0.78879,0.97545
RandomForestRegressor_55,2.02248,1.42214,0.79254,0.97543
RandomForestRegressor_56,2.11270,1.45351,0.75676,0.97824
RandomForestRegressor_57,2.06909,1.43843,0.76109,0.97514
RandomForestRegressor_58,1.95065,1.39666,0.76248,0.97798
RandomForestRegressor_59,1.96963,1.40343,0.76787,0.97720
RandomForestRegressor_60,2.08899,1.44533,0.76222,0.97828
RandomForestRegressor_61,1.87957,1.37097,0.72737,0.98087
RandomForestRegressor_62,1.79414,1.33946,0.66120,0.97848
RandomForestRegressor_63,2.52002,1.58746,0.82905,0.97040
