train_label, mse, rmse, mae, r2
GaussianProcessRegressor_66,1.30177,1.14095,0.63295,0.98730
GaussianProcessRegressor_67,0.91966,0.95899,0.60878,0.98989
GaussianProcessRegressor_68,0.40376,0.63542,0.39911,0.99554
GaussianProcessRegressor_69,0.82790,0.90989,0.55655,0.99105
GaussianProcessRegressor_70,1.45899,1.20789,0.63892,0.98442
GaussianProcessRegressor_71,1.40367,1.18477,0.61842,0.98382
GaussianProcessRegressor_72,1.35964,1.16604,0.68235,0.98550
GaussianProcessRegressor_73,0.65008,0.80627,0.54954,0.99312
GaussianProcessRegressor_74,0.93492,0.96691,0.53391,0.99024
GaussianProcessRegressor_75,1.17971,1.08614,0.61838,0.98639
GaussianProcessRegressor_76,1.84039,1.35661,0.66824,0.98042
GaussianProcessRegressor_77,1.77406,1.33194,0.68087,0.97784
GaussianProcessRegressor_78,1.13756,1.06656,0.61460,0.98860
GaussianProcessRegressor_79,1.33760,1.15654,0.62403,0.98573
GaussianProcessRegressor_80,1.30554,1.14260,0.60748,0.98600
GaussianProcessRegressor_81,0.85128,0.92265,0.56692,0.99066
GaussianProcessRegressor_82,1.87729,1.37014,0.66972,0.97943
GaussianProcessRegressor_83,1.91129,1.38249,0.68198,0.97968
GaussianProcessRegressor_84,0.91306,0.95554,0.55124,0.98968
GaussianProcessRegressor_85,1.70581,1.30607,0.71320,0.98256
GaussianProcessRegressor_86,1.51906,1.23250,0.66774,0.98366
GaussianProcessRegressor_87,0.92641,0.96250,0.59949,0.99007
GaussianProcessRegressor_88,0.92754,0.96309,0.60883,0.99013
GaussianProcessRegressor_89,1.08003,1.03925,0.60787,0.98934
GaussianProcessRegressor_90,0.76716,0.87588,0.54388,0.99228
GaussianProcessRegressor_91,1.15360,1.07406,0.60541,0.98708
GaussianProcessRegressor_92,1.55980,1.24892,0.65172,0.98050
GaussianProcessRegressor_93,0.44672,0.66837,0.47037,0.99547
GaussianProcessRegressor_94,1.65857,1.28785,0.68254,0.98133
GaussianProcessRegressor_95,2.44165,1.56258,0.73222,0.97573
GaussianProcessRegressor_96,1.30733,1.14339,0.58674,0.98494
