train_label, mse, rmse, mae, r2
MLPRegressor_6,22.42033,4.73501,3.55867,0.75285
MLPRegressor_7,13.52484,3.67761,2.98101,0.83715
MLPRegressor_8,13.54860,3.68084,2.88725,0.84010
MLPRegressor_9,26.97784,5.19402,4.17271,0.71156
MLPRegressor_10,25.34240,5.03412,3.63959,0.72153
MLPRegressor_11,15.68932,3.96097,3.09238,0.81607
MLPRegressor_12,15.86080,3.98256,3.15887,0.79713
MLPRegressor_13,23.12601,4.80895,3.82426,0.76329
MLPRegressor_14,17.40024,4.17136,3.17441,0.80242
MLPRegressor_15,11.09850,3.33144,2.56354,0.88958
MLPRegressor_16,18.61856,4.31492,3.45224,0.79638
MLPRegressor_17,13.26098,3.64156,2.84643,0.85549
MLPRegressor_18,18.84220,4.34076,3.30880,0.81152
MLPRegressor_19,11.09493,3.33091,2.63184,0.87472
MLPRegressor_20,12.14138,3.48445,2.70251,0.86067
MLPRegressor_21,24.08875,4.90803,3.86004,0.74478
MLPRegressor_22,13.74676,3.70766,2.74139,0.85436
MLPRegressor_23,25.39062,5.03891,4.08812,0.74053
MLPRegressor_24,17.23988,4.15209,3.27277,0.82130
MLPRegressor_25,23.67465,4.86566,3.81076,0.74764
MLPRegressor_26,12.07963,3.47558,2.58028,0.85577
MLPRegressor_27,21.10610,4.59414,3.68476,0.78154
MLPRegressor_28,9.27903,3.04615,2.43147,0.89926
MLPRegressor_29,10.58577,3.25358,2.53240,0.87619
MLPRegressor_30,14.57142,3.81725,2.93245,0.82563
MLPRegressor_31,22.01963,4.69251,3.79103,0.77716
MLPRegressor_32,23.09597,4.80583,3.86325,0.75454
MLPRegressor_33,11.01670,3.31914,2.60863,0.88344
MLPRegressor_34,10.60041,3.25583,2.52536,0.87395
MLPRegressor_35,14.91523,3.86202,2.87772,0.83952
MLPRegressor_36,11.97282,3.46018,2.74840,0.87155
MLPRegressor_37,19.74471,4.44350,3.36716,0.79709
MLPRegressor_38,19.82571,4.45261,3.57121,0.79374
MLPRegressor_39,15.05731,3.88037,3.02980,0.84460
MLPRegressor_40,13.17439,3.62965,2.81781,0.86763
MLPRegressor_41,20.49532,4.52718,3.60137,0.79667
MLPRegressor_42,18.48003,4.29884,3.51445,0.78934
MLPRegressor_43,15.24562,3.90456,3.09557,0.82260
MLPRegressor_44,15.12538,3.88914,3.00001,0.82831
MLPRegressor_45,18.95152,4.35333,3.42165,0.79752
MLPRegressor_46,18.99904,4.35879,3.13293,0.79952
MLPRegressor_47,21.34494,4.62006,3.71107,0.74508
MLPRegressor_48,16.06861,4.00857,3.17730,0.82774
MLPRegressor_49,11.19382,3.34572,2.63016,0.86954
MLPRegressor_50,12.36145,3.51589,2.68710,0.87716
MLPRegressor_51,15.56777,3.94560,3.13805,0.81313
MLPRegressor_52,13.02120,3.60849,2.73999,0.86979
MLPRegressor_53,9.92519,3.15043,2.41836,0.89683
MLPRegressor_54,16.32836,4.04084,3.22065,0.82354
MLPRegressor_55,25.81317,5.08067,3.99613,0.76484
MLPRegressor_56,11.79614,3.43455,2.58681,0.86894
MLPRegressor_57,20.63384,4.54245,3.42376,0.77554
MLPRegressor_58,21.45170,4.63160,3.63859,0.76914
