train_label, mse, rmse, mae, r2
LinearRegression_51,7.80073,2.79298,1.99533,0.91956
LinearRegression_52,7.78671,2.79047,1.97023,0.92173
LinearRegression_53,7.63097,2.76242,1.93427,0.91725
LinearRegression_54,8.25090,2.87244,2.14027,0.91513
LinearRegression_55,8.72251,2.95339,2.15310,0.90493
LinearRegression_56,9.13311,3.02210,2.21029,0.90400
LinearRegression_57,10.02078,3.16556,2.30433,0.88645
LinearRegression_58,8.73196,2.95499,2.09850,0.91148
LinearRegression_59,9.86050,3.14014,2.29215,0.89948
LinearRegression_60,10.41765,3.22764,2.40275,0.89293
LinearRegression_61,8.97749,2.99625,2.10457,0.90196
LinearRegression_62,9.53048,3.08715,2.22783,0.89406
LinearRegression_63,7.76581,2.78672,2.01678,0.92068
LinearRegression_64,7.88866,2.80868,2.02879,0.91987
LinearRegression_65,8.94512,2.99084,2.18056,0.90341
LinearRegression_66,9.23434,3.03881,2.20557,0.90429
LinearRegression_67,10.96548,3.31142,2.39092,0.87769
LinearRegression_68,8.45633,2.90798,2.08046,0.90679
LinearRegression_69,8.62729,2.93723,2.13734,0.90610
LinearRegression_70,6.73413,2.59502,1.92562,0.92650
LinearRegression_71,8.28604,2.87855,2.10110,0.91318
LinearRegression_72,10.20655,3.19477,2.29587,0.89270
LinearRegression_73,8.74339,2.95692,2.23293,0.90614
LinearRegression_74,10.71780,3.27380,2.40360,0.88216
LinearRegression_75,7.69433,2.77387,1.95917,0.92155
LinearRegression_76,7.70332,2.77549,2.00830,0.91357
LinearRegression_77,10.19506,3.19297,2.28177,0.90010
LinearRegression_78,8.24004,2.87055,2.15382,0.89296
LinearRegression_79,8.45713,2.90811,2.05381,0.91474
LinearRegression_80,10.37682,3.22131,2.28742,0.89378
LinearRegression_81,10.79931,3.28623,2.38803,0.89073
LinearRegression_82,10.43591,3.23047,2.40023,0.88890
LinearRegression_83,7.41784,2.72357,1.99020,0.91735
LinearRegression_84,10.69784,3.27076,2.34152,0.88626
LinearRegression_85,9.62703,3.10274,2.22584,0.90395
LinearRegression_86,8.30135,2.88121,2.11421,0.89945
LinearRegression_87,9.55080,3.09044,2.25938,0.90357
LinearRegression_88,9.18242,3.03025,2.21477,0.89939
LinearRegression_89,8.24073,2.87067,2.08346,0.90662
LinearRegression_90,9.16655,3.02763,2.20406,0.90874
LinearRegression_91,9.95392,3.15498,2.24061,0.89515
LinearRegression_92,9.12536,3.02082,2.22817,0.90041
LinearRegression_93,10.98444,3.31428,2.41033,0.88709
LinearRegression_94,8.56769,2.92706,2.12565,0.90892
LinearRegression_95,10.91032,3.30308,2.29649,0.88940
LinearRegression_96,9.03222,3.00536,2.24240,0.89714
LinearRegression_97,11.56166,3.40024,2.38674,0.89225
LinearRegression_98,7.38816,2.71812,2.00090,0.91698
LinearRegression_99,7.70379,2.77557,1.99068,0.91690
SVR_0,15.89599,3.98698,2.86705,0.80194
SVR_1,17.89100,4.22978,2.98555,0.79161
SVR_2,29.46866,5.42850,3.83253,0.70852
SVR_3,23.98585,4.89754,3.50982,0.72935
SVR_4,19.63381,4.43101,3.24540,0.76874
SVR_5,25.08578,5.00857,3.50328,0.74474
SVR_6,24.85920,4.98590,3.55980,0.74118
SVR_7,20.96297,4.57853,3.23401,0.75716
SVR_8,32.12320,5.66773,4.11627,0.69164
SVR_9,26.88536,5.18511,3.71586,0.71953
SVR_10,26.66106,5.16343,3.67374,0.70681
SVR_11,27.97662,5.28929,3.69155,0.71100
SVR_12,25.51980,5.05171,3.54579,0.73581
SVR_13,22.11713,4.70289,3.34249,0.76366
SVR_14,26.44694,5.14266,3.55916,0.72892
SVR_15,27.83867,5.27624,3.72728,0.71673
SVR_16,24.09388,4.90855,3.54101,0.73356
SVR_17,24.93411,4.99341,3.54036,0.73162
SVR_18,24.05857,4.90495,3.50688,0.73685
SVR_19,25.61279,5.06091,3.61150,0.73867
SVR_20,27.19118,5.21452,3.73371,0.71804
SVR_21,18.24003,4.27083,2.98161,0.76379
SVR_22,23.18919,4.81552,3.55578,0.73785
SVR_23,20.50949,4.52874,3.17236,0.75959
SVR_24,23.16496,4.81300,3.41613,0.76326
SVR_25,24.13339,4.91257,3.36032,0.73608
SVR_26,26.82809,5.17958,3.59015,0.71619
SVR_27,24.59275,4.95911,3.53291,0.74204
SVR_28,24.18684,4.91801,3.50744,0.75977
SVR_29,25.95566,5.09467,3.56482,0.73333
SVR_30,23.42999,4.84045,3.46619,0.75441
SVR_31,23.76810,4.87525,3.38850,0.72161
SVR_32,27.14265,5.20986,3.79328,0.72954
SVR_33,24.63399,4.96326,3.40337,0.74620
SVR_34,21.61747,4.64946,3.25999,0.76395
SVR_35,24.78534,4.97849,3.53019,0.72640
SVR_36,21.09102,4.59250,3.29858,0.76983
SVR_37,20.85074,4.56626,3.20496,0.76419
SVR_38,23.52870,4.85064,3.52091,0.75550
SVR_39,22.21565,4.71335,3.27798,0.75634
SVR_40,26.96811,5.19308,3.84199,0.73090
SVR_41,29.26438,5.40966,3.83375,0.70066
SVR_42,17.33605,4.16366,3.09495,0.79393
SVR_43,23.03383,4.79936,3.50689,0.76196
SVR_44,26.94025,5.19040,3.72043,0.74039
SVR_45,18.54239,4.30609,3.14357,0.79295
SVR_46,32.29785,5.68312,4.09080,0.69511
SVR_47,17.91552,4.23267,3.01222,0.78965
SVR_48,23.40577,4.83795,3.37401,0.75318
SVR_49,24.88127,4.98811,3.56284,0.75346
SVR_50,18.00767,4.24354,2.98139,0.79787
SVR_51,24.83048,4.98302,3.62701,0.74745
SVR_52,24.51968,4.95174,3.39227,0.75616
SVR_53,19.98919,4.47093,3.32815,0.78470
SVR_54,24.36574,4.93617,3.47675,0.75258
SVR_55,23.74923,4.87332,3.54154,0.74369
SVR_56,22.23019,4.71489,3.43303,0.76892
SVR_57,23.34593,4.83176,3.29659,0.73852
SVR_58,27.46517,5.24072,3.80089,0.72421
SVR_59,25.04571,5.00457,3.64401,0.74669
SVR_60,26.80016,5.17689,3.70264,0.72776
SVR_61,25.33560,5.03345,3.54229,0.72539
SVR_62,22.70094,4.76455,3.27573,0.74825
SVR_63,22.37912,4.73066,3.37222,0.77415
SVR_64,24.60941,4.96079,3.56218,0.75299
SVR_65,24.18891,4.91822,3.63336,0.74125
SVR_66,27.80775,5.27331,3.87761,0.71386
SVR_67,23.16001,4.81248,3.28852,0.74316
SVR_68,18.87653,4.34471,3.06934,0.79392
SVR_69,25.40090,5.03993,3.50193,0.72703
SVR_70,22.20264,4.71197,3.34365,0.76026
SVR_71,20.95550,4.57772,3.31029,0.78153
SVR_72,26.15674,5.11437,3.68235,0.72859
SVR_73,22.56629,4.75040,3.45631,0.75892
SVR_74,25.95121,5.09423,3.56032,0.71519
SVR_75,24.69926,4.96984,3.51972,0.75197
SVR_76,22.23266,4.71515,3.43233,0.75244
SVR_77,28.92174,5.37789,3.73736,0.71958
SVR_78,16.39862,4.04952,2.94426,0.78982
SVR_79,26.54608,5.15229,3.68730,0.73400
SVR_80,30.36571,5.51051,3.83046,0.69244
SVR_81,29.45223,5.42699,3.73635,0.70578
SVR_82,27.73746,5.26664,3.77064,0.70614
SVR_83,21.70852,4.65924,3.42700,0.76096
SVR_84,22.67085,4.76139,3.32460,0.75952
SVR_85,30.10626,5.48692,4.02296,0.70166
SVR_86,17.47520,4.18033,3.12251,0.79255
SVR_87,27.48966,5.24306,3.71511,0.72490
SVR_88,23.07624,4.80377,3.52524,0.74863
SVR_89,20.33934,4.50992,3.15340,0.77176
SVR_90,25.40346,5.04018,3.64904,0.75041
SVR_91,22.87184,4.78245,3.33685,0.76053
SVR_92,20.96515,4.57877,3.35592,0.77204
SVR_93,27.57207,5.25091,3.69388,0.71910
SVR_94,29.62698,5.44307,3.85133,0.68898
SVR_95,28.93672,5.37929,3.79678,0.70914
SVR_96,20.22165,4.49685,3.27785,0.77173
SVR_97,31.71869,5.63194,4.01253,0.70486
SVR_98,19.77773,4.44722,3.14248,0.77941
SVR_99,21.87125,4.67667,3.45983,0.76546
GaussianProcessRegressor_0,0.64172,0.80108,0.55820,0.99185
GaussianProcessRegressor_1,0.50167,0.70828,0.48710,0.99407
GaussianProcessRegressor_2,0.69922,0.83620,0.53786,0.99290
GaussianProcessRegressor_3,0.52582,0.72514,0.49304,0.99400
GaussianProcessRegressor_4,0.65990,0.81234,0.54575,0.99210
GaussianProcessRegressor_5,1.58590,1.25932,0.64753,0.98361
GaussianProcessRegressor_6,1.05889,1.02902,0.61915,0.98877
GaussianProcessRegressor_7,0.36128,0.60107,0.42040,0.99571
GaussianProcessRegressor_8,0.54701,0.73960,0.49465,0.99466
GaussianProcessRegressor_9,0.72752,0.85295,0.55802,0.99236
GaussianProcessRegressor_10,0.75458,0.86867,0.53446,0.99145
GaussianProcessRegressor_11,0.86788,0.93160,0.57662,0.99062
GaussianProcessRegressor_12,0.62018,0.78751,0.55131,0.99337
GaussianProcessRegressor_13,2.58864,1.60892,0.76657,0.97132
GaussianProcessRegressor_14,0.42122,0.64901,0.45555,0.99553
GaussianProcessRegressor_15,0.69767,0.83527,0.55830,0.99281
GaussianProcessRegressor_16,1.39975,1.18311,0.63633,0.98440
GaussianProcessRegressor_17,0.75123,0.86674,0.57144,0.99180
GaussianProcessRegressor_18,0.58435,0.76443,0.53594,0.99351
GaussianProcessRegressor_19,0.64468,0.80292,0.52872,0.99328
GaussianProcessRegressor_20,1.56093,1.24937,0.61662,0.98330
GaussianProcessRegressor_21,0.42737,0.65374,0.45839,0.99434
GaussianProcessRegressor_22,0.55292,0.74359,0.45716,0.99371
GaussianProcessRegressor_23,0.76742,0.87602,0.55690,0.99074
GaussianProcessRegressor_24,2.96661,1.72239,0.77728,0.96953
GaussianProcessRegressor_25,2.61223,1.61624,0.72737,0.97083
GaussianProcessRegressor_26,0.52706,0.72599,0.50131,0.99442
GaussianProcessRegressor_27,0.65615,0.81003,0.49653,0.99311
GaussianProcessRegressor_28,0.56373,0.75082,0.49082,0.99429
GaussianProcessRegressor_29,0.63433,0.79645,0.50369,0.99343
GaussianProcessRegressor_30,0.86549,0.93032,0.57415,0.99051
GaussianProcessRegressor_31,0.72788,0.85316,0.54547,0.99122
GaussianProcessRegressor_32,0.50420,0.71007,0.45445,0.99482
GaussianProcessRegressor_33,2.39122,1.54636,0.65507,0.97395
GaussianProcessRegressor_34,0.66094,0.81298,0.50481,0.99246
GaussianProcessRegressor_35,0.57829,0.76046,0.47762,0.99342
GaussianProcessRegressor_36,0.30406,0.55142,0.39845,0.99659
GaussianProcessRegressor_37,1.43068,1.19611,0.60430,0.98356
GaussianProcessRegressor_38,1.90349,1.37967,0.69971,0.97968
GaussianProcessRegressor_39,1.70530,1.30587,0.62125,0.98069
GaussianProcessRegressor_40,0.42730,0.65368,0.47222,0.99565
GaussianProcessRegressor_41,0.53153,0.72906,0.48647,0.99445
GaussianProcessRegressor_42,0.67369,0.82079,0.56059,0.99184
GaussianProcessRegressor_43,0.70351,0.83876,0.55530,0.99254
GaussianProcessRegressor_44,0.52768,0.72642,0.51421,0.99475
GaussianProcessRegressor_45,0.60541,0.77808,0.52227,0.99313
GaussianProcessRegressor_46,1.49693,1.22349,0.57395,0.98568
GaussianProcessRegressor_47,0.84534,0.91942,0.57977,0.98972
GaussianProcessRegressor_48,0.61370,0.78339,0.52845,0.99325
GaussianProcessRegressor_49,0.65551,0.80964,0.54947,0.99335
GaussianProcessRegressor_50,1.13320,1.06452,0.59034,0.98696
GaussianProcessRegressor_51,0.53849,0.73382,0.50725,0.99441
GaussianProcessRegressor_52,0.48193,0.69421,0.45841,0.99509
GaussianProcessRegressor_53,0.43809,0.66188,0.43781,0.99516
GaussianProcessRegressor_54,0.48333,0.69522,0.50521,0.99498
GaussianProcessRegressor_55,0.50892,0.71338,0.47961,0.99442
GaussianProcessRegressor_56,0.44504,0.66711,0.48514,0.99531
GaussianProcessRegressor_57,0.60096,0.77522,0.51817,0.99312
GaussianProcessRegressor_58,0.90293,0.95023,0.53095,0.99043
GaussianProcessRegressor_59,0.58518,0.76497,0.50568,0.99406
GaussianProcessRegressor_60,0.72038,0.84875,0.55326,0.99257
GaussianProcessRegressor_61,0.43297,0.65800,0.45456,0.99525
GaussianProcessRegressor_62,0.40597,0.63716,0.43574,0.99549
GaussianProcessRegressor_63,0.44614,0.66794,0.47229,0.99539
GaussianProcessRegressor_64,0.56717,0.75310,0.51976,0.99420
GaussianProcessRegressor_65,0.84326,0.91829,0.53214,0.99078
GaussianProcessRegressor_66,0.59840,0.77356,0.51349,0.99368
GaussianProcessRegressor_67,0.73107,0.85503,0.56046,0.99185
GaussianProcessRegressor_68,0.47336,0.68802,0.45761,0.99481
GaussianProcessRegressor_69,0.50543,0.71093,0.46564,0.99439
GaussianProcessRegressor_70,0.50929,0.71364,0.48209,0.99414
GaussianProcessRegressor_71,0.41806,0.64658,0.46866,0.99561
GaussianProcessRegressor_72,0.77424,0.87991,0.56836,0.99182
GaussianProcessRegressor_73,0.56690,0.75293,0.52505,0.99391
GaussianProcessRegressor_74,1.26851,1.12628,0.61689,0.98606
GaussianProcessRegressor_75,0.32428,0.56946,0.40328,0.99655
GaussianProcessRegressor_76,1.58652,1.25957,0.66916,0.98193
GaussianProcessRegressor_77,1.32100,1.14935,0.59751,0.98717
GaussianProcessRegressor_78,0.66366,0.81465,0.53613,0.99140
GaussianProcessRegressor_79,0.52115,0.72191,0.50039,0.99469
GaussianProcessRegressor_80,1.55559,1.24723,0.59404,0.98397
GaussianProcessRegressor_81,0.75070,0.86643,0.51051,0.99216
GaussianProcessRegressor_82,0.32462,0.56975,0.40546,0.99652
GaussianProcessRegressor_83,0.37443,0.61190,0.43002,0.99578
GaussianProcessRegressor_84,0.37491,0.61230,0.42507,0.99601
GaussianProcessRegressor_85,1.30935,1.14427,0.57994,0.98690
GaussianProcessRegressor_86,0.54070,0.73532,0.52479,0.99329
GaussianProcessRegressor_87,0.50430,0.71014,0.48402,0.99488
GaussianProcessRegressor_88,0.50500,0.71063,0.49385,0.99444
GaussianProcessRegressor_89,0.39383,0.62756,0.43580,0.99549
GaussianProcessRegressor_90,1.16667,1.08013,0.53659,0.98842
GaussianProcessRegressor_91,2.93492,1.71316,0.73343,0.96881
GaussianProcessRegressor_92,1.20271,1.09668,0.63533,0.98683
GaussianProcessRegressor_93,4.32113,2.07873,0.73321,0.95493
GaussianProcessRegressor_94,1.31132,1.14513,0.52233,0.98576
GaussianProcessRegressor_95,1.25190,1.11888,0.60943,0.98707
GaussianProcessRegressor_96,1.46048,1.20850,0.64014,0.98301
GaussianProcessRegressor_97,1.35537,1.16420,0.64063,0.98735
GaussianProcessRegressor_98,1.50958,1.22865,0.65850,0.98308
GaussianProcessRegressor_99,0.79999,0.89442,0.52284,0.99122
MLPRegressor_0,13.10318,3.61983,2.77109,0.83554
MLPRegressor_1,14.91469,3.86195,2.87025,0.82477
MLPRegressor_2,20.64577,4.54376,3.55859,0.79447
MLPRegressor_3,11.95752,3.45796,2.60620,0.86431
MLPRegressor_4,18.77340,4.33283,3.28937,0.77767
MLPRegressor_5,26.02066,5.10105,4.11682,0.73439
MLPRegressor_6,14.47084,3.80406,2.90582,0.84796
MLPRegressor_7,15.53909,3.94196,3.12021,0.81825
MLPRegressor_8,28.47654,5.33634,4.39829,0.72671
MLPRegressor_9,18.91696,4.34936,3.21863,0.80129
MLPRegressor_10,12.79866,3.57752,2.82441,0.85907
MLPRegressor_11,9.78573,3.12822,2.42343,0.89848
MLPRegressor_12,12.46356,3.53038,2.62783,0.86989
MLPRegressor_13,32.27602,5.68120,4.62617,0.65178
MLPRegressor_14,22.79727,4.77465,3.76726,0.76462
MLPRegressor_15,26.85087,5.18178,3.92106,0.72532
MLPRegressor_16,13.69538,3.70073,2.98798,0.84799
MLPRegressor_17,22.45632,4.73881,3.72908,0.75873
MLPRegressor_18,12.95797,3.59972,2.76899,0.85731
MLPRegressor_19,14.21195,3.76987,2.84731,0.85499
MLPRegressor_20,11.39683,3.37592,2.57343,0.88084
MLPRegressor_21,15.26099,3.90653,3.03090,0.80050
MLPRegressor_22,26.41876,5.13992,4.11242,0.69971
MLPRegressor_23,20.56348,4.53470,3.62808,0.75588
MLPRegressor_24,13.91858,3.73076,2.99976,0.85886
MLPRegressor_25,26.53334,5.15105,4.11417,0.70967
MLPRegressor_26,17.36370,4.16698,3.30409,0.81511
MLPRegressor_27,17.17356,4.14410,3.11973,0.82005
MLPRegressor_28,10.26018,3.20315,2.43691,0.89759
MLPRegressor_29,25.90008,5.08921,4.00659,0.73490
MLPRegressor_30,18.92722,4.35054,3.48479,0.79776
MLPRegressor_31,18.43572,4.29368,3.38377,0.78252
MLPRegressor_32,22.52772,4.74634,3.73905,0.77268
MLPRegressor_33,14.15097,3.76178,2.75259,0.85341
MLPRegressor_34,19.67298,4.43542,3.32802,0.78458
MLPRegressor_35,22.42748,4.73577,3.52773,0.74723
MLPRegressor_36,20.99309,4.58182,3.37705,0.76788
MLPRegressor_37,17.39614,4.17087,3.28066,0.80026
MLPRegressor_38,20.22625,4.49736,3.35819,0.78865
MLPRegressor_39,15.72792,3.96584,3.14215,0.82502
MLPRegressor_40,19.89589,4.46048,3.45092,0.79983
MLPRegressor_41,12.28233,3.50462,2.69513,0.87387
MLPRegressor_42,12.29851,3.50692,2.72341,0.85350
MLPRegressor_43,13.28181,3.64442,2.92796,0.86090
MLPRegressor_44,18.27752,4.27522,3.33544,0.82007
MLPRegressor_45,19.67130,4.43523,3.37168,0.77769
MLPRegressor_46,30.12300,5.48844,4.35992,0.71513
MLPRegressor_47,17.01418,4.12482,3.32713,0.79841
MLPRegressor_48,25.79468,5.07885,4.12335,0.72366
MLPRegressor_49,26.07831,5.10669,4.04161,0.73632
MLPRegressor_50,13.68696,3.69959,2.75528,0.84364
MLPRegressor_51,11.21112,3.34830,2.68174,0.88458
MLPRegressor_52,15.64119,3.95489,2.79204,0.84313
MLPRegressor_53,16.31801,4.03956,3.24463,0.82319
MLPRegressor_54,19.69753,4.43819,3.28118,0.79880
MLPRegressor_55,20.24610,4.49957,3.55866,0.78035
MLPRegressor_56,30.16803,5.49254,4.43011,0.68256
MLPRegressor_57,19.47139,4.41264,3.18170,0.77910
MLPRegressor_58,19.85369,4.45575,3.46064,0.79967
MLPRegressor_59,19.23096,4.38531,3.30618,0.80433
MLPRegressor_60,19.67453,4.43560,3.59562,0.79844
MLPRegressor_61,9.62862,3.10300,2.45835,0.89513
MLPRegressor_62,20.12459,4.48604,3.59172,0.77627
MLPRegressor_63,12.52722,3.53938,2.73345,0.87157
MLPRegressor_64,13.47928,3.67141,2.72995,0.86279
MLPRegressor_65,20.07070,4.48003,3.41782,0.78401
MLPRegressor_66,23.67675,4.86588,3.70587,0.75292
MLPRegressor_67,14.90519,3.86072,2.94607,0.83478
MLPRegressor_68,12.50740,3.53658,2.54377,0.86170
MLPRegressor_69,17.35883,4.16639,3.22599,0.81285
MLPRegressor_70,26.27633,5.12604,4.07216,0.71268
MLPRegressor_71,15.84027,3.97998,3.15562,0.83467
MLPRegressor_72,15.50137,3.93718,3.01239,0.83711
MLPRegressor_73,21.30306,4.61552,3.75464,0.77055
MLPRegressor_74,17.30730,4.16020,3.30804,0.80982
MLPRegressor_75,22.54306,4.74795,3.69846,0.77446
MLPRegressor_76,16.28350,4.03528,2.94004,0.81848
MLPRegressor_77,31.68488,5.62893,4.50180,0.68952
MLPRegressor_78,17.06830,4.13138,3.15970,0.78142
MLPRegressor_79,22.42355,4.73535,3.68786,0.77376
MLPRegressor_80,11.98093,3.46135,2.60123,0.87764
MLPRegressor_81,15.46730,3.93285,3.07771,0.84329
MLPRegressor_82,23.74946,4.87334,3.69454,0.74719
MLPRegressor_83,20.57509,4.53598,3.40633,0.77143
MLPRegressor_84,24.07876,4.90701,3.95977,0.74461
MLPRegressor_85,16.99688,4.12273,3.17474,0.82968
MLPRegressor_86,18.78446,4.33410,3.53853,0.77181
MLPRegressor_87,16.35512,4.04415,3.18858,0.83549
MLPRegressor_88,12.27734,3.50390,2.73448,0.86553
MLPRegressor_89,27.10433,5.20618,4.17682,0.69450
MLPRegressor_90,18.03082,4.24627,3.32307,0.82011
MLPRegressor_91,16.78394,4.09682,3.06521,0.82317
MLPRegressor_92,24.36678,4.93627,4.08283,0.73391
MLPRegressor_93,20.73022,4.55305,3.54788,0.78655
MLPRegressor_94,19.23526,4.38580,3.27396,0.79568
MLPRegressor_95,25.76038,5.07547,3.88687,0.74245
MLPRegressor_96,25.22926,5.02287,4.05361,0.71426
MLPRegressor_97,26.45352,5.14330,3.81578,0.75373
MLPRegressor_98,17.65513,4.20180,3.31369,0.80160
MLPRegressor_99,21.23801,4.60847,3.65077,0.77166
RandomForestRegressor_0,1.60585,1.26722,0.66241,0.97881
RandomForestRegressor_1,1.33795,1.15670,0.59980,0.98356
RandomForestRegressor_2,2.03326,1.42592,0.79532,0.97826
RandomForestRegressor_3,1.75240,1.32378,0.66978,0.97960
RandomForestRegressor_4,1.88540,1.37310,0.74876,0.97690
RandomForestRegressor_5,2.01381,1.41909,0.77747,0.97893
RandomForestRegressor_6,1.30906,1.14414,0.60712,0.98556
RandomForestRegressor_7,1.59489,1.26289,0.67408,0.98034
RandomForestRegressor_8,2.03159,1.42534,0.74806,0.97972
RandomForestRegressor_9,1.58697,1.25975,0.69924,0.98276
RandomForestRegressor_10,2.14769,1.46550,0.75590,0.97471
RandomForestRegressor_11,2.06614,1.43741,0.76307,0.97548
RandomForestRegressor_12,1.54207,1.24180,0.66387,0.98311
RandomForestRegressor_13,1.72162,1.31211,0.67228,0.98042
RandomForestRegressor_14,1.25948,1.12227,0.60770,0.98613
RandomForestRegressor_15,1.81066,1.34561,0.70597,0.98084
RandomForestRegressor_16,1.73867,1.31859,0.67212,0.98006
RandomForestRegressor_17,1.46499,1.21037,0.62066,0.98323
RandomForestRegressor_18,1.93069,1.38949,0.72331,0.97755
RandomForestRegressor_19,1.32114,1.14941,0.61949,0.98531
RandomForestRegressor_20,1.70417,1.30544,0.69647,0.98133
RandomForestRegressor_21,1.47995,1.21653,0.65201,0.97951
RandomForestRegressor_22,2.01047,1.41791,0.74596,0.97676
RandomForestRegressor_23,1.71768,1.31060,0.67722,0.97851
RandomForestRegressor_24,1.42998,1.19582,0.56811,0.98454
RandomForestRegressor_25,1.35424,1.16372,0.65153,0.98471
RandomForestRegressor_26,2.13110,1.45983,0.75785,0.97678
RandomForestRegressor_27,1.35606,1.16450,0.62365,0.98518
RandomForestRegressor_28,1.50805,1.22803,0.62934,0.98450
RandomForestRegressor_29,1.51849,1.23227,0.64021,0.98387
RandomForestRegressor_30,1.50464,1.22664,0.68574,0.98291
RandomForestRegressor_31,1.85002,1.36015,0.73381,0.97737
RandomForestRegressor_32,1.69554,1.30213,0.68871,0.98202
RandomForestRegressor_33,2.12742,1.45857,0.73358,0.97594
RandomForestRegressor_34,1.50310,1.22601,0.61586,0.98211
RandomForestRegressor_35,1.97730,1.40617,0.71151,0.97682
RandomForestRegressor_36,1.69360,1.30138,0.67102,0.98035
RandomForestRegressor_37,2.12260,1.45692,0.78147,0.97498
RandomForestRegressor_38,1.62551,1.27496,0.64968,0.98209
RandomForestRegressor_39,1.93302,1.39033,0.71581,0.97723
RandomForestRegressor_40,1.65629,1.28697,0.71897,0.98277
RandomForestRegressor_41,1.93055,1.38944,0.70146,0.97962
RandomForestRegressor_42,1.76423,1.32824,0.68920,0.97775
RandomForestRegressor_43,2.12679,1.45835,0.71050,0.97657
RandomForestRegressor_44,1.57632,1.25552,0.65354,0.98370
RandomForestRegressor_45,1.49824,1.22403,0.62745,0.98244
RandomForestRegressor_46,1.90301,1.37950,0.73779,0.98148
RandomForestRegressor_47,1.51553,1.23107,0.64417,0.98085
RandomForestRegressor_48,1.73423,1.31690,0.67664,0.98016
RandomForestRegressor_49,1.95561,1.39843,0.71854,0.97911
RandomForestRegressor_50,1.92388,1.38704,0.74010,0.97665
RandomForestRegressor_51,1.65121,1.28499,0.64044,0.98212
RandomForestRegressor_52,1.39600,1.18153,0.63592,0.98531
RandomForestRegressor_53,1.51766,1.23193,0.66012,0.98306
RandomForestRegressor_54,1.55034,1.24513,0.66292,0.98315
RandomForestRegressor_55,1.44715,1.20298,0.64921,0.98340
RandomForestRegressor_56,1.74329,1.32034,0.67724,0.98083
RandomForestRegressor_57,1.90180,1.37906,0.70429,0.97756
RandomForestRegressor_58,2.35766,1.53547,0.75614,0.97462
RandomForestRegressor_59,2.10698,1.45154,0.75979,0.97796
RandomForestRegressor_60,1.81276,1.34639,0.75587,0.98052
RandomForestRegressor_61,1.83441,1.35440,0.69696,0.97949
RandomForestRegressor_62,1.86280,1.36484,0.64661,0.97901
RandomForestRegressor_63,1.42424,1.19342,0.64867,0.98464
