train_label, mse, rmse, mae, r2
SVR_93,29.87779,5.46606,3.77524,0.70495
SVR_94,26.91952,5.18840,3.69214,0.69819
SVR_95,27.29112,5.22409,3.85737,0.72461
SVR_96,31.09253,5.57607,4.03898,0.70022
SVR_97,24.27445,4.92691,3.52486,0.73319
SVR_98,29.32459,5.41522,3.86704,0.70061
SVR_99,28.52344,5.34073,3.75267,0.68951
GaussianProcessRegressor_0,1.25771,1.12148,0.63682,0.98465
GaussianProcessRegressor_1,1.61827,1.27211,0.69297,0.98154
GaussianProcessRegressor_2,0.48453,0.69608,0.47767,0.99461
GaussianProcessRegressor_3,2.76515,1.66288,0.73861,0.96968
GaussianProcessRegressor_4,1.15943,1.07677,0.58152,0.98827
GaussianProcessRegressor_5,2.68288,1.63795,0.74999,0.96800
GaussianProcessRegressor_6,0.63497,0.79685,0.51932,0.99379
GaussianProcessRegressor_7,1.77927,1.33389,0.66883,0.98135
GaussianProcessRegressor_8,0.58496,0.76482,0.51665,0.99375
GaussianProcessRegressor_9,0.80335,0.89630,0.58641,0.99054
GaussianProcessRegressor_10,1.39049,1.17919,0.67245,0.98687
GaussianProcessRegressor_11,0.90906,0.95345,0.56787,0.99084
GaussianProcessRegressor_12,2.29505,1.51494,0.79281,0.97215
GaussianProcessRegressor_13,0.59433,0.77093,0.52737,0.99385
GaussianProcessRegressor_14,2.49705,1.58021,0.81162,0.97304
GaussianProcessRegressor_15,1.99131,1.41114,0.76778,0.97694
GaussianProcessRegressor_16,1.17753,1.08514,0.60749,0.98749
GaussianProcessRegressor_17,1.01101,1.00549,0.54789,0.98801
GaussianProcessRegressor_18,3.35336,1.83122,0.88507,0.96490
GaussianProcessRegressor_19,1.54240,1.24193,0.68692,0.98304
GaussianProcessRegressor_20,1.27158,1.12764,0.60699,0.98514
GaussianProcessRegressor_21,0.73625,0.85805,0.54371,0.99255
GaussianProcessRegressor_22,2.18506,1.47820,0.72040,0.97686
GaussianProcessRegressor_23,1.13256,1.06422,0.57877,0.98659
GaussianProcessRegressor_24,1.87902,1.37077,0.68257,0.97988
GaussianProcessRegressor_25,2.14795,1.46559,0.76667,0.97455
GaussianProcessRegressor_26,0.87468,0.93525,0.56524,0.99098
GaussianProcessRegressor_27,1.17232,1.08274,0.64225,0.98793
GaussianProcessRegressor_28,0.66765,0.81710,0.53896,0.99258
GaussianProcessRegressor_29,1.24950,1.11781,0.71685,0.98569
GaussianProcessRegressor_30,0.68895,0.83003,0.51519,0.99258
GaussianProcessRegressor_31,0.78379,0.88532,0.54060,0.99156
GaussianProcessRegressor_32,1.76636,1.32905,0.70661,0.98091
GaussianProcessRegressor_33,1.19871,1.09486,0.60770,0.98733
GaussianProcessRegressor_34,0.77536,0.88055,0.55119,0.99149
GaussianProcessRegressor_35,0.54886,0.74085,0.48248,0.99410
GaussianProcessRegressor_36,1.27092,1.12735,0.61390,0.98673
GaussianProcessRegressor_37,1.75505,1.32478,0.69978,0.97937
GaussianProcessRegressor_38,1.82275,1.35009,0.68150,0.97863
GaussianProcessRegressor_39,1.65428,1.28619,0.62800,0.98045
GaussianProcessRegressor_40,2.18046,1.47664,0.77900,0.97880
GaussianProcessRegressor_41,0.79149,0.88965,0.56041,0.99124
GaussianProcessRegressor_42,1.70461,1.30561,0.62952,0.98212
GaussianProcessRegressor_43,0.95430,0.97688,0.60282,0.98957
GaussianProcessRegressor_44,3.59811,1.89687,0.92903,0.96279
GaussianProcessRegressor_45,0.90864,0.95322,0.61381,0.99059
GaussianProcessRegressor_46,0.60881,0.78026,0.52134,0.99329
GaussianProcessRegressor_47,1.25369,1.11968,0.67249,0.98506
GaussianProcessRegressor_48,1.08219,1.04028,0.56245,0.98819
GaussianProcessRegressor_49,0.74171,0.86123,0.53686,0.99251
GaussianProcessRegressor_50,1.88464,1.37282,0.70878,0.98177
GaussianProcessRegressor_51,1.10426,1.05084,0.59460,0.98836
GaussianProcessRegressor_52,0.91036,0.95413,0.59278,0.98995
GaussianProcessRegressor_53,0.78578,0.88644,0.51031,0.99153
GaussianProcessRegressor_54,0.84058,0.91683,0.56790,0.99162
GaussianProcessRegressor_55,1.66787,1.29146,0.68393,0.97977
GaussianProcessRegressor_56,0.83496,0.91376,0.59120,0.99168
GaussianProcessRegressor_57,0.77503,0.88036,0.50925,0.99225
GaussianProcessRegressor_58,0.64920,0.80573,0.49570,0.99350
GaussianProcessRegressor_59,1.05322,1.02626,0.55690,0.98897
GaussianProcessRegressor_60,1.12836,1.06224,0.64342,0.98836
GaussianProcessRegressor_61,0.35093,0.59240,0.39819,0.99655
GaussianProcessRegressor_62,0.94122,0.97017,0.59956,0.98991
GaussianProcessRegressor_63,0.68853,0.82977,0.55346,0.99291
GaussianProcessRegressor_64,0.64247,0.80154,0.55808,0.99319
GaussianProcessRegressor_65,1.36018,1.16627,0.60504,0.98673
GaussianProcessRegressor_66,1.21673,1.10306,0.65546,0.98522
GaussianProcessRegressor_67,0.58958,0.76784,0.51229,0.99417
GaussianProcessRegressor_68,2.68349,1.63814,0.71156,0.97467
GaussianProcessRegressor_69,1.16085,1.07743,0.57140,0.98727
GaussianProcessRegressor_70,1.27102,1.12739,0.63629,0.98578
GaussianProcessRegressor_71,1.09092,1.04447,0.60973,0.98825
GaussianProcessRegressor_72,2.79910,1.67305,0.86305,0.97054
GaussianProcessRegressor_73,3.11444,1.76478,0.73374,0.96718
GaussianProcessRegressor_74,0.79746,0.89301,0.52617,0.99178
GaussianProcessRegressor_75,1.19754,1.09432,0.65644,0.98762
GaussianProcessRegressor_76,1.14811,1.07150,0.61010,0.98741
GaussianProcessRegressor_77,1.16174,1.07784,0.64278,0.98894
GaussianProcessRegressor_78,2.29680,1.51552,0.71312,0.97639
GaussianProcessRegressor_79,0.87958,0.93786,0.53280,0.99088
GaussianProcessRegressor_80,1.56809,1.25223,0.67993,0.98250
GaussianProcessRegressor_81,1.52899,1.23652,0.69603,0.98389
GaussianProcessRegressor_82,1.33937,1.15731,0.68477,0.98552
GaussianProcessRegressor_83,1.06045,1.02978,0.61260,0.98894
GaussianProcessRegressor_84,2.01377,1.41907,0.61331,0.97778
GaussianProcessRegressor_85,2.82605,1.68109,0.83235,0.96570
GaussianProcessRegressor_86,1.06765,1.03327,0.64514,0.98781
GaussianProcessRegressor_87,2.33221,1.52716,0.72012,0.97341
GaussianProcessRegressor_88,1.85465,1.36185,0.59030,0.98035
GaussianProcessRegressor_89,0.65747,0.81085,0.52136,0.99346
GaussianProcessRegressor_90,0.74576,0.86358,0.53116,0.99177
GaussianProcessRegressor_91,0.99509,0.99754,0.60554,0.98977
GaussianProcessRegressor_92,0.81134,0.90074,0.50992,0.99165
GaussianProcessRegressor_93,1.04128,1.02043,0.58285,0.98960
GaussianProcessRegressor_94,0.55977,0.74817,0.47904,0.99362
GaussianProcessRegressor_95,1.03541,1.01755,0.58478,0.98953
GaussianProcessRegressor_96,2.38598,1.54466,0.78311,0.97676
GaussianProcessRegressor_97,0.73562,0.85768,0.53136,0.99181
GaussianProcessRegressor_98,0.86538,0.93026,0.59034,0.99112
GaussianProcessRegressor_99,1.85786,1.36303,0.70547,0.97929
MLPRegressor_0,19.66400,4.43441,3.36182,0.76962
MLPRegressor_1,22.98561,4.79433,3.82328,0.74704
MLPRegressor_2,17.12873,4.13869,3.20391,0.81219
MLPRegressor_3,23.52908,4.85068,3.83796,0.74549
MLPRegressor_4,34.03786,5.83420,4.56770,0.66054
MLPRegressor_5,17.26791,4.15547,3.31835,0.80211
MLPRegressor_6,14.36839,3.79057,2.92956,0.86362
MLPRegressor_7,17.14574,4.14074,3.16962,0.82907
MLPRegressor_8,25.49834,5.04959,3.90900,0.73005
MLPRegressor_9,24.98614,4.99861,3.69752,0.71993
MLPRegressor_10,24.64891,4.96477,3.80308,0.76937
MLPRegressor_11,25.08791,5.00878,3.80587,0.75102
MLPRegressor_12,20.52082,4.52999,3.61817,0.75752
MLPRegressor_13,25.54376,5.05408,3.86578,0.73845
MLPRegressor_14,17.54890,4.18914,3.27059,0.81634
MLPRegressor_15,22.80957,4.77594,3.75523,0.73918
MLPRegressor_16,24.65281,4.96516,3.75217,0.74260
MLPRegressor_17,19.28971,4.39201,3.50243,0.77500
MLPRegressor_18,14.80644,3.84791,2.99133,0.84764
MLPRegressor_19,21.07282,4.59051,3.61497,0.77667
MLPRegressor_20,16.35834,4.04455,3.03259,0.81235
MLPRegressor_21,16.59038,4.07313,3.11138,0.83759
MLPRegressor_22,17.04703,4.12881,3.16969,0.82677
MLPRegressor_23,20.31717,4.50746,3.54005,0.76543
MLPRegressor_24,13.41282,3.66235,2.84378,0.86147
MLPRegressor_25,20.55400,4.53365,3.46264,0.76372
MLPRegressor_26,31.84067,5.64275,4.25365,0.67821
MLPRegressor_27,26.46997,5.14490,3.98814,0.73539
MLPRegressor_28,15.92077,3.99008,3.13617,0.82532
MLPRegressor_29,25.49865,5.04962,3.82734,0.70995
MLPRegressor_30,26.95280,5.19161,4.10870,0.71435
MLPRegressor_31,20.60598,4.53938,3.45778,0.78151
MLPRegressor_32,23.38019,4.83531,3.84980,0.75827
MLPRegressor_33,17.72644,4.21028,3.20263,0.81652
MLPRegressor_34,21.97066,4.68729,3.54004,0.76112
MLPRegressor_35,19.06456,4.36630,3.51653,0.79819
MLPRegressor_36,12.73208,3.56820,2.74361,0.87262
MLPRegressor_37,22.51254,4.74474,3.67513,0.74335
MLPRegressor_38,24.21633,4.92101,3.89090,0.72349
MLPRegressor_39,16.06409,4.00800,3.12320,0.81442
MLPRegressor_40,18.90715,4.34823,3.34220,0.81738
MLPRegressor_41,26.10066,5.10888,4.07656,0.71968
MLPRegressor_42,22.55307,4.74901,3.71556,0.76227
MLPRegressor_43,19.87918,4.45861,3.54947,0.78753
MLPRegressor_44,17.49526,4.18273,3.23605,0.82333
MLPRegressor_45,20.25428,4.50048,3.48322,0.79079
MLPRegressor_46,20.33765,4.50973,3.54689,0.78364
MLPRegressor_47,18.14603,4.25982,3.42728,0.79074
MLPRegressor_48,16.18889,4.02354,3.05340,0.82925
MLPRegressor_49,22.71215,4.76573,3.71346,0.77323
MLPRegressor_50,21.54972,4.64217,3.53194,0.79530
MLPRegressor_51,20.02072,4.47445,3.48826,0.79355
MLPRegressor_52,22.92029,4.78751,3.65759,0.75034
MLPRegressor_53,17.27167,4.15592,3.21861,0.81766
MLPRegressor_54,18.56835,4.30910,3.33702,0.81629
MLPRegressor_55,30.11060,5.48731,4.26814,0.64819
MLPRegressor_56,15.64891,3.95587,3.05940,0.84823
MLPRegressor_57,20.13025,4.48667,3.46088,0.79941
MLPRegressor_58,23.22831,4.81958,3.67951,0.76912
MLPRegressor_59,30.85346,5.55459,4.50029,0.69412
MLPRegressor_60,29.80339,5.45925,4.09624,0.69921
MLPRegressor_61,18.85658,4.34242,3.24159,0.81689
MLPRegressor_62,22.46759,4.74000,3.69553,0.76426
MLPRegressor_63,15.53799,3.94183,2.99317,0.84207
MLPRegressor_64,25.65708,5.06528,3.96501,0.73205
MLPRegressor_65,23.53455,4.85124,3.88189,0.77593
MLPRegressor_66,20.36402,4.51265,3.25004,0.76320
MLPRegressor_67,26.70042,5.16724,3.99406,0.74098
MLPRegressor_68,31.93877,5.65144,4.22091,0.70339
MLPRegressor_69,21.22578,4.60714,3.58120,0.77639
MLPRegressor_70,17.68865,4.20579,3.20056,0.80695
MLPRegressor_71,23.25376,4.82222,3.91901,0.75463
MLPRegressor_72,30.35549,5.50958,4.04821,0.68502
MLPRegressor_73,28.94323,5.37989,4.29427,0.69539
MLPRegressor_74,21.85150,4.67456,3.63983,0.77812
MLPRegressor_75,29.42056,5.42407,4.24220,0.70145
MLPRegressor_76,21.70502,4.65887,3.61353,0.76366
MLPRegressor_77,21.78771,4.66773,3.61613,0.79797
MLPRegressor_78,24.88649,4.98864,3.91106,0.75593
MLPRegressor_79,24.84143,4.98412,3.88343,0.75764
MLPRegressor_80,12.83969,3.58325,2.77162,0.86502
MLPRegressor_81,25.03343,5.00334,3.91155,0.74113
MLPRegressor_82,15.16206,3.89385,3.10740,0.84084
MLPRegressor_83,27.63658,5.25705,4.20900,0.71710
MLPRegressor_84,26.81781,5.17859,4.09718,0.71009
MLPRegressor_85,25.68821,5.06835,3.87040,0.70009
MLPRegressor_86,12.62097,3.55260,2.76939,0.85924
MLPRegressor_87,37.12142,6.09274,4.72102,0.58434
MLPRegressor_88,15.89542,3.98691,3.10814,0.83710
MLPRegressor_89,15.36609,3.91996,2.96043,0.85228
MLPRegressor_90,17.68901,4.20583,3.17178,0.80490
MLPRegressor_91,27.65476,5.25878,4.21010,0.71790
MLPRegressor_92,23.08808,4.80501,3.74613,0.77458
MLPRegressor_93,27.75070,5.26789,4.08025,0.72630
MLPRegressor_94,21.41523,4.62766,3.59357,0.75920
MLPRegressor_95,27.63724,5.25711,4.05146,0.71975
MLPRegressor_96,18.29218,4.27694,3.16701,0.82322
MLPRegressor_97,15.18011,3.89617,2.99407,0.83264
MLPRegressor_98,25.66045,5.06561,3.98109,0.73788
MLPRegressor_99,29.34106,5.41674,4.31440,0.68062
RandomForestRegressor_0,2.01629,1.41996,0.73841,0.97434
RandomForestRegressor_1,1.93597,1.39139,0.73875,0.97742
RandomForestRegressor_2,1.40854,1.18682,0.64220,0.98376
RandomForestRegressor_3,1.29685,1.13879,0.64270,0.98561
RandomForestRegressor_4,2.48222,1.57551,0.81847,0.97459
RandomForestRegressor_5,2.29940,1.51638,0.82239,0.97157
RandomForestRegressor_6,2.28119,1.51036,0.77994,0.97664
RandomForestRegressor_7,2.53161,1.59110,0.87492,0.97266
RandomForestRegressor_8,1.55455,1.24681,0.63301,0.98318
RandomForestRegressor_9,1.85759,1.36293,0.69803,0.97695
RandomForestRegressor_10,2.08547,1.44412,0.71853,0.98014
RandomForestRegressor_11,1.85475,1.36189,0.68897,0.98100
RandomForestRegressor_12,1.52874,1.23642,0.65278,0.98101
RandomForestRegressor_13,2.11133,1.45304,0.72979,0.97746
RandomForestRegressor_14,1.86437,1.36542,0.67167,0.97917
RandomForestRegressor_15,2.16655,1.47192,0.67992,0.97448
RandomForestRegressor_16,1.64756,1.28357,0.65844,0.98208
RandomForestRegressor_17,1.16863,1.08103,0.57446,0.98565
RandomForestRegressor_18,2.06661,1.43757,0.76069,0.97800
RandomForestRegressor_19,1.89942,1.37819,0.77197,0.97873
RandomForestRegressor_20,1.29188,1.13661,0.62156,0.98473
RandomForestRegressor_21,1.52818,1.23620,0.65853,0.98408
RandomForestRegressor_22,2.00826,1.41713,0.73529,0.97783
RandomForestRegressor_23,1.58857,1.26039,0.66736,0.98080
RandomForestRegressor_24,2.04987,1.43174,0.71182,0.97771
RandomForestRegressor_25,1.44157,1.20065,0.64190,0.98271
RandomForestRegressor_26,1.92803,1.38853,0.74410,0.97980
RandomForestRegressor_27,1.61438,1.27058,0.68607,0.98292
RandomForestRegressor_28,1.48749,1.21963,0.64830,0.98278
RandomForestRegressor_29,1.47356,1.21390,0.64739,0.98288
RandomForestRegressor_30,1.88522,1.37303,0.71912,0.97907
RandomForestRegressor_31,1.97753,1.40625,0.67774,0.97833
RandomForestRegressor_32,2.15677,1.46860,0.77074,0.97609
RandomForestRegressor_33,1.96288,1.40103,0.70911,0.97889
RandomForestRegressor_34,2.05781,1.43451,0.73380,0.97692
RandomForestRegressor_35,1.41325,1.18880,0.62484,0.98438
RandomForestRegressor_36,1.69338,1.30130,0.65824,0.98183
RandomForestRegressor_37,2.27382,1.50792,0.75745,0.97230
RandomForestRegressor_38,1.68968,1.29988,0.64780,0.97956
RandomForestRegressor_39,1.67845,1.29555,0.70633,0.97992
RandomForestRegressor_40,2.40855,1.55195,0.86567,0.97631
RandomForestRegressor_41,1.73498,1.31719,0.70035,0.98023
RandomForestRegressor_42,1.63863,1.28009,0.65409,0.98139
RandomForestRegressor_43,1.47671,1.21520,0.61125,0.98355
RandomForestRegressor_44,2.02567,1.42326,0.70177,0.97860
RandomForestRegressor_45,2.01782,1.42050,0.72257,0.97871
RandomForestRegressor_46,1.37304,1.17177,0.60819,0.98442
RandomForestRegressor_47,1.57349,1.25439,0.61705,0.98062
RandomForestRegressor_48,1.46153,1.20894,0.64026,0.98358
RandomForestRegressor_49,1.99525,1.41253,0.67178,0.97963
RandomForestRegressor_50,1.87291,1.36854,0.70726,0.98169
RandomForestRegressor_51,1.73302,1.31644,0.65794,0.98133
RandomForestRegressor_52,1.65144,1.28508,0.63984,0.98131
RandomForestRegressor_53,1.82901,1.35241,0.67600,0.98000
RandomForestRegressor_54,2.39995,1.54918,0.81491,0.97546
RandomForestRegressor_55,2.12134,1.45648,0.73974,0.97340
RandomForestRegressor_56,2.15409,1.46768,0.77067,0.97776
RandomForestRegressor_57,1.66223,1.28927,0.67648,0.98281
RandomForestRegressor_58,2.24377,1.49792,0.74902,0.97739
RandomForestRegressor_59,2.33655,1.52858,0.79259,0.97462
RandomForestRegressor_60,2.51433,1.58566,0.85631,0.97372
RandomForestRegressor_61,1.85741,1.36287,0.70329,0.98145
RandomForestRegressor_62,2.01691,1.42018,0.77167,0.97732
RandomForestRegressor_63,2.17206,1.47379,0.72568,0.97702
