train_label, mse, rmse, mae, r2
LinearRegression_49,8.78605,2.96413,2.12725,0.90246
LinearRegression_50,8.84601,2.97422,2.11018,0.90975
LinearRegression_51,9.88631,3.14425,2.23923,0.90454
LinearRegression_52,10.12338,3.18173,2.23429,0.89215
LinearRegression_53,11.61813,3.40854,2.47876,0.88547
LinearRegression_54,7.62474,2.76129,1.96851,0.91341
LinearRegression_55,9.39262,3.06474,2.12596,0.90639
LinearRegression_56,10.64392,3.26250,2.38646,0.87843
LinearRegression_57,8.30805,2.88237,2.01577,0.92260
LinearRegression_58,7.39884,2.72008,1.94172,0.92503
LinearRegression_59,9.53405,3.08773,2.20065,0.90030
LinearRegression_60,10.25805,3.20282,2.30736,0.88152
LinearRegression_61,8.01977,2.83192,1.96710,0.91135
LinearRegression_62,9.43251,3.07124,2.09979,0.89162
LinearRegression_63,9.23593,3.03907,2.17244,0.89568
LinearRegression_64,7.35192,2.71144,1.83405,0.92936
LinearRegression_65,7.51569,2.74148,1.89859,0.91815
LinearRegression_66,9.54735,3.08988,2.13331,0.89641
LinearRegression_67,9.17937,3.02975,2.16985,0.89696
LinearRegression_68,12.01054,3.46562,2.44673,0.88128
LinearRegression_69,9.34142,3.05637,2.15387,0.90249
LinearRegression_70,9.92264,3.15002,2.29610,0.89519
LinearRegression_71,8.90420,2.98399,2.13355,0.90570
LinearRegression_72,9.34435,3.05685,2.09877,0.90779
LinearRegression_73,10.48249,3.23767,2.32780,0.88641
LinearRegression_74,8.92371,2.98726,2.12056,0.90091
LinearRegression_75,9.06980,3.01161,2.16874,0.90659
LinearRegression_76,10.06520,3.17257,2.27692,0.89388
LinearRegression_77,8.07359,2.84141,1.99901,0.91215
LinearRegression_78,9.13456,3.02234,2.04229,0.90065
LinearRegression_79,10.61491,3.25805,2.23395,0.89467
LinearRegression_80,8.20419,2.86430,1.97183,0.91063
LinearRegression_81,8.94290,2.99047,2.10917,0.90370
LinearRegression_82,10.84255,3.29280,2.34067,0.87975
LinearRegression_83,8.19156,2.86209,1.91539,0.91127
LinearRegression_84,8.46301,2.90913,2.02813,0.91146
LinearRegression_85,10.27558,3.20556,2.30112,0.87848
LinearRegression_86,9.97637,3.15854,2.22176,0.90084
LinearRegression_87,11.93518,3.45473,2.47068,0.87860
LinearRegression_88,10.71700,3.27368,2.30440,0.89180
LinearRegression_89,10.89599,3.30091,2.32640,0.89384
LinearRegression_90,10.34196,3.21589,2.20708,0.89819
LinearRegression_91,11.30115,3.36172,2.30763,0.89006
LinearRegression_92,9.07749,3.01289,2.08354,0.90089
LinearRegression_93,9.08241,3.01370,2.08049,0.90945
LinearRegression_94,8.88386,2.98058,2.14739,0.90726
LinearRegression_95,9.19201,3.03183,2.09386,0.89729
LinearRegression_96,11.73468,3.42559,2.44152,0.87372
LinearRegression_97,10.45730,3.23378,2.25128,0.89514
LinearRegression_98,9.56915,3.09340,2.15140,0.90269
LinearRegression_99,10.58924,3.25411,2.28813,0.89162
SVR_0,26.96833,5.19310,3.75026,0.71174
SVR_1,26.82354,5.17915,3.43387,0.72191
SVR_2,21.54091,4.64122,3.35542,0.75740
SVR_3,21.71383,4.65981,3.25504,0.73520
SVR_4,25.50721,5.05047,3.63029,0.71802
SVR_5,27.11288,5.20700,3.76484,0.73381
SVR_6,31.22834,5.58823,4.09045,0.71644
SVR_7,25.83345,5.08266,3.61243,0.71616
SVR_8,30.00254,5.47746,3.94771,0.68959
SVR_9,39.38666,6.27588,4.59567,0.65253
SVR_10,31.41040,5.60450,4.06725,0.67343
SVR_11,25.21157,5.02111,3.48495,0.72768
SVR_12,24.59760,4.95960,3.63554,0.73142
SVR_13,26.19567,5.11817,3.87758,0.71571
SVR_14,30.45726,5.51881,3.94915,0.67931
SVR_15,28.48405,5.33705,3.83658,0.72197
SVR_16,30.35468,5.50951,3.79135,0.68798
SVR_17,28.29976,5.31975,3.70932,0.71045
SVR_18,22.93698,4.78926,3.50213,0.75243
SVR_19,24.94837,4.99483,3.59370,0.73846
SVR_20,25.53071,5.05279,3.68369,0.73550
SVR_21,30.64084,5.53542,3.90725,0.69604
SVR_22,23.74557,4.87294,3.50622,0.74943
SVR_23,26.69676,5.16689,3.64490,0.70400
SVR_24,27.07439,5.20331,3.74921,0.71656
SVR_25,26.10494,5.10930,3.69676,0.72635
SVR_26,28.85529,5.37171,3.83171,0.68048
SVR_27,29.95248,5.47289,3.86373,0.67574
SVR_28,28.85645,5.37182,3.86701,0.69853
SVR_29,17.31826,4.16152,3.03655,0.78033
SVR_30,22.98704,4.79448,3.48754,0.75454
SVR_31,24.61309,4.96116,3.52583,0.73077
SVR_32,19.38618,4.40297,3.24913,0.77463
SVR_33,32.17745,5.67252,4.08589,0.68293
SVR_34,30.83362,5.55280,3.96276,0.71017
SVR_35,25.69636,5.06916,3.76770,0.71765
SVR_36,26.22757,5.12129,3.71224,0.73813
SVR_37,28.70298,5.35752,3.78460,0.69868
SVR_38,25.52331,5.05206,3.57881,0.71931
SVR_39,29.10163,5.39459,3.87510,0.70168
SVR_40,32.61519,5.71097,4.08688,0.67473
SVR_41,27.50713,5.24472,3.68303,0.72643
SVR_42,33.17493,5.75977,3.97555,0.66456
SVR_43,26.61841,5.15930,3.82988,0.72740
SVR_44,26.55065,5.15273,3.64909,0.73402
SVR_45,32.49149,5.70013,4.11311,0.69299
SVR_46,25.96790,5.09587,3.73954,0.73854
SVR_47,25.83232,5.08255,3.67372,0.72833
SVR_48,33.49877,5.78781,4.00318,0.67645
SVR_49,25.78822,5.07821,3.76346,0.71748
SVR_50,28.45093,5.33394,3.83775,0.71143
SVR_51,31.41251,5.60469,3.93789,0.69902
SVR_52,28.75306,5.36219,3.91822,0.69675
SVR_53,33.23064,5.76460,4.11319,0.67460
SVR_54,21.51364,4.63828,3.37254,0.75886
SVR_55,30.36420,5.51037,3.96198,0.69871
SVR_56,27.45934,5.24017,3.55970,0.69052
SVR_57,29.18891,5.40268,3.84047,0.73099
SVR_58,26.24249,5.12274,3.74564,0.73801
SVR_59,26.50838,5.14863,3.61339,0.72595
SVR_60,21.19674,4.60399,3.29202,0.75711
SVR_61,23.74571,4.87296,3.44724,0.73928
SVR_62,22.98177,4.79393,3.47428,0.73852
SVR_63,23.90063,4.88883,3.56759,0.73225
SVR_64,29.94821,5.47250,4.00751,0.71859
SVR_65,22.82045,4.77708,3.53841,0.75414
SVR_66,27.14894,5.21046,3.93749,0.70785
SVR_67,22.76470,4.77124,3.48504,0.74549
SVR_68,31.39171,5.60283,3.92506,0.69127
SVR_69,25.50897,5.05064,3.57381,0.73592
SVR_70,28.22462,5.31268,3.77161,0.70410
SVR_71,24.63755,4.96362,3.52702,0.74256
SVR_72,29.80829,5.45970,3.99675,0.71020
SVR_73,27.08288,5.20412,3.70358,0.70950
SVR_74,24.86441,4.98642,3.69911,0.72777
SVR_75,28.62287,5.35003,3.86149,0.70851
SVR_76,25.19063,5.01903,3.59934,0.73625
SVR_77,23.06726,4.80284,3.43451,0.75074
SVR_78,28.56979,5.34507,3.75128,0.69553
SVR_79,29.71346,5.45101,3.92919,0.70651
SVR_80,25.81706,5.08105,3.58909,0.72310
SVR_81,26.50206,5.14802,3.69483,0.71692
SVR_82,24.15985,4.91527,3.55496,0.73516
SVR_83,24.61776,4.96163,3.57689,0.73764
SVR_84,26.49932,5.14775,3.71583,0.72510
SVR_85,21.51664,4.63860,3.30835,0.74724
SVR_86,31.58857,5.62037,4.13029,0.68885
SVR_87,30.50954,5.52354,3.86502,0.69220
SVR_88,29.20808,5.40445,3.88823,0.70809
SVR_89,36.73274,6.06075,4.47436,0.64583
SVR_90,33.64528,5.80046,4.22462,0.67241
SVR_91,34.05192,5.83540,4.23717,0.67071
SVR_92,26.46639,5.14455,3.61267,0.71314
SVR_93,29.26381,5.40960,3.80027,0.71261
SVR_94,27.41178,5.23563,3.88753,0.71595
SVR_95,25.64141,5.06374,3.65146,0.71484
SVR_96,28.78601,5.36526,3.74979,0.69234
SVR_97,30.54603,5.52685,3.98087,0.69698
SVR_98,29.14294,5.39842,3.94690,0.70626
SVR_99,29.98037,5.47543,3.89125,0.69681
GaussianProcessRegressor_0,3.18173,1.78374,1.00112,0.96520
GaussianProcessRegressor_1,2.44676,1.56421,0.93504,0.97360
GaussianProcessRegressor_2,1.96235,1.40084,0.74909,0.97652
GaussianProcessRegressor_3,1.95293,1.39747,0.82307,0.97561
GaussianProcessRegressor_4,2.34123,1.53011,0.87543,0.97217
GaussianProcessRegressor_5,2.10014,1.44919,0.76599,0.97815
GaussianProcessRegressor_6,1.87224,1.36830,0.79302,0.98198
GaussianProcessRegressor_7,2.57184,1.60370,0.93919,0.96962
GaussianProcessRegressor_8,3.11727,1.76558,0.97531,0.96685
GaussianProcessRegressor_9,3.13230,1.76983,1.00434,0.97094
GaussianProcessRegressor_10,2.26300,1.50433,0.91421,0.97466
GaussianProcessRegressor_11,2.02915,1.42448,0.85887,0.97715
GaussianProcessRegressor_12,2.25560,1.50187,0.92097,0.97404
GaussianProcessRegressor_13,2.09536,1.44753,0.87836,0.97656
GaussianProcessRegressor_14,2.64476,1.62627,0.92078,0.97144
GaussianProcessRegressor_15,1.92382,1.38702,0.77938,0.98032
GaussianProcessRegressor_16,2.73061,1.65246,0.93863,0.97126
GaussianProcessRegressor_17,2.03340,1.42598,0.82900,0.97874
GaussianProcessRegressor_18,1.68996,1.29998,0.77207,0.98011
GaussianProcessRegressor_19,1.77319,1.33161,0.78449,0.98015
GaussianProcessRegressor_20,1.87940,1.37091,0.80195,0.97979
GaussianProcessRegressor_21,2.55187,1.59746,0.87073,0.97290
GaussianProcessRegressor_22,2.20013,1.48328,0.83496,0.97481
GaussianProcessRegressor_23,2.88546,1.69866,0.99664,0.96737
GaussianProcessRegressor_24,2.37649,1.54159,0.85835,0.97405
GaussianProcessRegressor_25,2.55738,1.59918,0.92393,0.97185
GaussianProcessRegressor_26,3.08355,1.75600,1.01506,0.96535
GaussianProcessRegressor_27,2.70820,1.64566,1.00307,0.97044
GaussianProcessRegressor_28,2.67944,1.63690,0.89643,0.97002
GaussianProcessRegressor_29,1.64335,1.28193,0.73740,0.97853
GaussianProcessRegressor_30,2.57698,1.60530,0.91770,0.97127
GaussianProcessRegressor_31,2.21423,1.48803,0.82754,0.97478
GaussianProcessRegressor_32,1.86213,1.36460,0.79406,0.97714
GaussianProcessRegressor_33,1.93324,1.39041,0.79431,0.98010
GaussianProcessRegressor_34,2.18712,1.47889,0.82411,0.97880
GaussianProcessRegressor_35,3.12367,1.76739,0.93669,0.96480
GaussianProcessRegressor_36,1.98851,1.41015,0.77566,0.97877
GaussianProcessRegressor_37,2.45216,1.56594,0.89461,0.97356
GaussianProcessRegressor_38,2.41173,1.55297,0.84766,0.97291
GaussianProcessRegressor_39,2.13941,1.46267,0.86814,0.97756
GaussianProcessRegressor_40,3.34234,1.82821,1.04785,0.96627
GaussianProcessRegressor_41,2.50918,1.58404,0.87680,0.97411
GaussianProcessRegressor_42,2.59648,1.61136,0.85687,0.97277
GaussianProcessRegressor_43,2.12969,1.45935,0.83285,0.97719
GaussianProcessRegressor_44,1.77393,1.33189,0.77567,0.98114
GaussianProcessRegressor_45,3.07928,1.75479,0.99870,0.97002
GaussianProcessRegressor_46,2.58777,1.60865,0.91785,0.97206
GaussianProcessRegressor_47,1.73541,1.31735,0.76002,0.98099
GaussianProcessRegressor_48,2.15970,1.46959,0.81346,0.97791
GaussianProcessRegressor_49,2.30839,1.51934,0.84965,0.97310
GaussianProcessRegressor_50,2.81935,1.67909,0.96096,0.97012
GaussianProcessRegressor_51,1.81927,1.34880,0.79189,0.98165
GaussianProcessRegressor_52,2.39885,1.54882,0.88369,0.97323
GaussianProcessRegressor_53,2.36885,1.53911,0.94156,0.97582
GaussianProcessRegressor_54,1.88047,1.37130,0.81916,0.97763
GaussianProcessRegressor_55,3.40009,1.84393,1.02974,0.96495
GaussianProcessRegressor_56,2.09364,1.44694,0.84547,0.97485
GaussianProcessRegressor_57,3.61488,1.90128,0.97016,0.96630
GaussianProcessRegressor_58,2.94364,1.71570,1.00573,0.96925
GaussianProcessRegressor_59,2.05362,1.43305,0.75677,0.97758
GaussianProcessRegressor_60,2.20866,1.48615,0.84490,0.97364
GaussianProcessRegressor_61,1.76752,1.32948,0.77336,0.97995
GaussianProcessRegressor_62,2.00360,1.41549,0.79313,0.97579
GaussianProcessRegressor_63,2.11766,1.45522,0.84406,0.97513
GaussianProcessRegressor_64,1.70625,1.30624,0.78335,0.98292
GaussianProcessRegressor_65,1.83529,1.35473,0.78563,0.97942
GaussianProcessRegressor_66,2.35615,1.53498,0.89782,0.97316
GaussianProcessRegressor_67,2.27931,1.50974,0.84249,0.97392
GaussianProcessRegressor_68,3.39919,1.84369,1.00253,0.96570
GaussianProcessRegressor_69,1.96801,1.40286,0.80399,0.97895
GaussianProcessRegressor_70,2.03810,1.42762,0.84865,0.97751
GaussianProcessRegressor_71,2.30766,1.51910,0.86783,0.97470
GaussianProcessRegressor_72,2.33613,1.52844,0.87007,0.97593
GaussianProcessRegressor_73,2.45271,1.56611,0.91993,0.97249
GaussianProcessRegressor_74,1.90235,1.37926,0.81758,0.97761
GaussianProcessRegressor_75,1.92048,1.38581,0.78962,0.97922
GaussianProcessRegressor_76,3.14547,1.77355,0.96617,0.96587
GaussianProcessRegressor_77,2.27047,1.50681,0.85817,0.97460
GaussianProcessRegressor_78,2.32525,1.52488,0.87581,0.97325
GaussianProcessRegressor_79,2.44227,1.56278,0.91581,0.97548
GaussianProcessRegressor_80,2.33292,1.52739,0.90097,0.97374
GaussianProcessRegressor_81,2.29146,1.51376,0.89305,0.97462
GaussianProcessRegressor_82,2.33604,1.52841,0.91893,0.97332
GaussianProcessRegressor_83,2.19797,1.48255,0.87098,0.97477
GaussianProcessRegressor_84,2.05954,1.43511,0.84398,0.97737
GaussianProcessRegressor_85,1.82503,1.35094,0.79340,0.97809
GaussianProcessRegressor_86,2.39949,1.54903,0.91562,0.97458
GaussianProcessRegressor_87,3.03808,1.74301,0.98999,0.96827
GaussianProcessRegressor_88,2.15035,1.46641,0.88318,0.97733
GaussianProcessRegressor_89,3.26362,1.80655,1.01993,0.96701
GaussianProcessRegressor_90,2.50136,1.58157,0.91734,0.97444
GaussianProcessRegressor_91,3.18331,1.78418,0.92889,0.96811
GaussianProcessRegressor_92,2.16984,1.47304,0.84144,0.97560
GaussianProcessRegressor_93,2.10052,1.44932,0.82184,0.97781
GaussianProcessRegressor_94,2.96828,1.72287,0.96182,0.96710
GaussianProcessRegressor_95,2.34177,1.53028,0.88070,0.97344
GaussianProcessRegressor_96,4.56956,2.13765,1.04657,0.94925
GaussianProcessRegressor_97,3.00651,1.73393,0.87309,0.96873
GaussianProcessRegressor_98,1.95380,1.39778,0.78781,0.97968
GaussianProcessRegressor_99,2.61811,1.61806,0.94019,0.97206
MLPRegressor_0,22.95119,4.79074,3.69308,0.75440
MLPRegressor_1,23.88383,4.88711,3.74641,0.75368
MLPRegressor_2,18.19664,4.26575,3.36856,0.79353
MLPRegressor_3,30.99627,5.56743,4.23243,0.62131
MLPRegressor_4,24.08004,4.90714,3.81707,0.73225
MLPRegressor_5,23.39681,4.83702,3.54486,0.77211
MLPRegressor_6,27.04245,5.20024,4.01959,0.75045
MLPRegressor_7,22.08284,4.69924,3.77919,0.75791
MLPRegressor_8,29.85016,5.46353,4.31366,0.68846
MLPRegressor_9,20.03170,4.47568,3.40964,0.82186
MLPRegressor_10,28.49191,5.33778,4.28304,0.70156
MLPRegressor_11,20.26148,4.50128,3.47219,0.78121
MLPRegressor_12,17.21238,4.14878,3.19190,0.81200
MLPRegressor_13,19.33469,4.39712,3.47705,0.78959
MLPRegressor_14,28.79167,5.36579,4.10496,0.69555
MLPRegressor_15,28.73479,5.36048,4.35170,0.71698
MLPRegressor_16,19.92447,4.46368,3.47145,0.79476
MLPRegressor_17,19.70502,4.43903,3.51251,0.79799
MLPRegressor_18,18.04858,4.24836,3.30541,0.80527
MLPRegressor_19,25.39897,5.03974,3.78384,0.73213
MLPRegressor_20,21.24918,4.60968,3.74031,0.78047
MLPRegressor_21,29.89340,5.46749,4.26677,0.70403
MLPRegressor_22,25.38181,5.03804,3.94925,0.73321
MLPRegressor_23,23.50930,4.84864,3.83390,0.73871
MLPRegressor_24,21.48396,4.63508,3.49797,0.77445
MLPRegressor_25,18.82027,4.33823,3.42145,0.80159
MLPRegressor_26,28.32767,5.32237,4.10985,0.68809
MLPRegressor_27,21.77979,4.66688,3.61470,0.76438
MLPRegressor_28,29.68817,5.44869,4.31999,0.68762
MLPRegressor_29,25.74134,5.07359,3.94207,0.67225
MLPRegressor_30,17.72058,4.20958,3.26906,0.80998
MLPRegressor_31,29.67102,5.44711,4.41221,0.67355
MLPRegressor_32,12.91577,3.59385,2.75470,0.84936
MLPRegressor_33,21.28224,4.61327,3.51741,0.78984
MLPRegressor_34,16.35504,4.04414,3.02259,0.84512
MLPRegressor_35,28.07790,5.29886,4.28352,0.69037
MLPRegressor_36,28.62618,5.35034,4.19001,0.71161
MLPRegressor_37,28.22789,5.31299,4.05670,0.70406
MLPRegressor_38,20.05207,4.47795,3.54569,0.77881
MLPRegressor_39,20.39248,4.51580,3.38893,0.79103
MLPRegressor_40,19.41228,4.40594,3.37693,0.80594
MLPRegressor_41,25.99655,5.09868,3.91711,0.73804
MLPRegressor_42,28.23646,5.31380,4.20658,0.71435
MLPRegressor_43,22.64601,4.75878,3.60617,0.76605
MLPRegressor_44,20.48757,4.52632,3.51623,0.79464
MLPRegressor_45,26.73084,5.17019,4.02173,0.74605
MLPRegressor_46,25.56320,5.05601,3.90832,0.74012
MLPRegressor_47,14.50950,3.80913,2.84495,0.84714
MLPRegressor_48,23.02388,4.79832,3.69898,0.77583
MLPRegressor_49,24.84726,4.98470,3.68556,0.72752
MLPRegressor_50,19.50801,4.41679,3.28461,0.80211
MLPRegressor_51,34.17675,5.84609,4.60216,0.66839
MLPRegressor_52,25.80588,5.07995,3.93870,0.72689
MLPRegressor_53,25.14393,5.01437,3.73813,0.75215
MLPRegressor_54,21.32170,4.61754,3.65793,0.75976
MLPRegressor_55,17.38161,4.16913,3.27194,0.82641
MLPRegressor_56,22.71231,4.76574,3.48195,0.74317
MLPRegressor_57,20.65215,4.54446,3.36410,0.80762
MLPRegressor_58,24.94174,4.99417,3.85137,0.74928
MLPRegressor_59,28.74903,5.36181,4.03631,0.70031
MLPRegressor_60,19.58545,4.42554,3.24067,0.77393
MLPRegressor_61,33.98504,5.82967,4.62663,0.62292
MLPRegressor_62,16.20275,4.02526,3.18824,0.81363
MLPRegressor_63,19.45494,4.41077,3.44667,0.78014
MLPRegressor_64,31.28077,5.59292,4.30628,0.69910
MLPRegressor_65,21.61846,4.64957,3.69138,0.76736
MLPRegressor_66,24.03742,4.90280,3.71270,0.74447
MLPRegressor_67,25.74793,5.07424,3.98148,0.71037
MLPRegressor_68,33.28980,5.76973,4.44740,0.67361
MLPRegressor_69,22.47864,4.74116,3.47084,0.76646
MLPRegressor_70,23.54419,4.85224,3.82147,0.75062
MLPRegressor_71,19.43047,4.40800,3.46113,0.79704
MLPRegressor_72,27.64791,5.25813,4.15320,0.72859
MLPRegressor_73,28.96625,5.38203,4.15022,0.69058
MLPRegressor_74,16.04809,4.00601,2.95031,0.82358
MLPRegressor_75,15.62845,3.95328,3.10554,0.84023
MLPRegressor_76,14.35672,3.78903,2.98546,0.84899
MLPRegressor_77,22.65817,4.76006,3.76740,0.75498
MLPRegressor_78,28.60118,5.34801,4.29578,0.68904
MLPRegressor_79,21.26578,4.61148,3.39308,0.79026
MLPRegressor_80,21.74533,4.66319,3.87620,0.76694
MLPRegressor_81,28.19537,5.30993,4.26412,0.69740
MLPRegressor_82,16.31162,4.03876,3.10375,0.82026
MLPRegressor_83,19.39412,4.40388,3.29408,0.79096
MLPRegressor_84,25.05108,5.00511,3.72698,0.73941
MLPRegressor_85,36.11266,6.00938,4.75887,0.57193
MLPRegressor_86,20.90048,4.57170,3.67560,0.79281
MLPRegressor_87,22.04398,4.69510,3.50669,0.77764
MLPRegressor_88,21.22243,4.60678,3.56296,0.78619
MLPRegressor_89,18.73322,4.32819,3.44053,0.81862
MLPRegressor_90,26.56981,5.15459,3.97339,0.74079
MLPRegressor_91,33.15677,5.75819,4.43058,0.67735
MLPRegressor_92,15.11191,3.88740,3.05959,0.83640
MLPRegressor_93,24.36679,4.93627,3.61777,0.75720
MLPRegressor_94,24.50372,4.95012,3.75835,0.74296
MLPRegressor_95,25.33194,5.03308,3.97245,0.71733
MLPRegressor_96,16.60280,4.07465,3.19916,0.82258
MLPRegressor_97,14.50670,3.80877,3.01078,0.85604
MLPRegressor_98,28.96330,5.38176,4.18652,0.70610
MLPRegressor_99,21.53452,4.64053,3.64475,0.78270
RandomForestRegressor_0,2.65248,1.62864,0.88319,0.97091
RandomForestRegressor_1,1.99168,1.41127,0.82141,0.97829
RandomForestRegressor_2,1.83104,1.35316,0.72277,0.97801
RandomForestRegressor_3,1.85132,1.36063,0.78287,0.97680
RandomForestRegressor_4,2.28706,1.51230,0.86499,0.97271
RandomForestRegressor_5,1.90803,1.38131,0.71906,0.98011
RandomForestRegressor_6,1.75115,1.32331,0.76056,0.98306
RandomForestRegressor_7,2.34396,1.53100,0.87095,0.97199
RandomForestRegressor_8,2.52456,1.58889,0.88558,0.97299
RandomForestRegressor_9,2.76845,1.66387,0.94122,0.97420
RandomForestRegressor_10,2.02157,1.42182,0.85360,0.97724
RandomForestRegressor_11,1.94779,1.39563,0.82283,0.97800
RandomForestRegressor_12,1.94889,1.39603,0.78725,0.97685
RandomForestRegressor_13,1.98161,1.40770,0.81911,0.97765
RandomForestRegressor_14,2.51865,1.58702,0.84869,0.97271
RandomForestRegressor_15,1.75766,1.32577,0.71769,0.98196
RandomForestRegressor_16,2.16378,1.47098,0.86706,0.97717
RandomForestRegressor_17,2.01378,1.41908,0.80979,0.97892
RandomForestRegressor_18,1.54845,1.24437,0.71890,0.98166
RandomForestRegressor_19,1.57565,1.25525,0.73568,0.98213
RandomForestRegressor_20,1.73623,1.31766,0.74025,0.98127
RandomForestRegressor_21,2.40881,1.55203,0.82373,0.97427
RandomForestRegressor_22,2.00287,1.41523,0.77614,0.97689
RandomForestRegressor_23,2.54489,1.59527,0.91897,0.97108
RandomForestRegressor_24,2.28858,1.51280,0.84426,0.97497
RandomForestRegressor_25,2.15589,1.46830,0.84958,0.97620
RandomForestRegressor_26,2.68386,1.63825,0.94000,0.96969
RandomForestRegressor_27,2.50670,1.58325,0.91663,0.97246
RandomForestRegressor_28,2.36136,1.53667,0.80950,0.97338
RandomForestRegressor_29,1.60654,1.26749,0.71838,0.97894
RandomForestRegressor_30,2.13670,1.46175,0.82717,0.97605
RandomForestRegressor_31,1.84197,1.35719,0.74062,0.97888
RandomForestRegressor_32,1.71320,1.30889,0.74181,0.97889
RandomForestRegressor_33,1.87204,1.36822,0.76666,0.98069
RandomForestRegressor_34,1.96716,1.40256,0.77224,0.98084
RandomForestRegressor_35,2.41387,1.55366,0.83713,0.97273
RandomForestRegressor_36,1.90469,1.38010,0.75788,0.97965
RandomForestRegressor_37,2.21057,1.48680,0.82899,0.97607
RandomForestRegressor_38,1.94858,1.39591,0.78407,0.97809
RandomForestRegressor_39,2.00154,1.41476,0.81786,0.97895
RandomForestRegressor_40,3.28245,1.81175,1.02980,0.96685
RandomForestRegressor_41,2.27060,1.50685,0.80988,0.97650
RandomForestRegressor_42,2.45507,1.56687,0.83323,0.97422
RandomForestRegressor_43,2.01667,1.42010,0.76762,0.97829
RandomForestRegressor_44,1.66829,1.29162,0.74608,0.98223
RandomForestRegressor_45,2.47110,1.57197,0.87494,0.97582
RandomForestRegressor_46,2.32774,1.52569,0.85528,0.97463
RandomForestRegressor_47,1.61764,1.27187,0.73485,0.98221
RandomForestRegressor_48,2.06662,1.43757,0.80732,0.97886
RandomForestRegressor_49,2.11946,1.45584,0.80169,0.97517
RandomForestRegressor_50,2.38607,1.54469,0.87161,0.97440
RandomForestRegressor_51,1.86533,1.36577,0.78097,0.98111
RandomForestRegressor_52,2.05151,1.43231,0.79770,0.97688
RandomForestRegressor_53,2.06181,1.43590,0.87118,0.97870
RandomForestRegressor_54,1.75707,1.32555,0.77382,0.97899
RandomForestRegressor_55,3.17996,1.78324,1.00707,0.96719
RandomForestRegressor_56,1.93719,1.39183,0.79781,0.97644
RandomForestRegressor_57,1.87208,1.36824,0.73368,0.98160
RandomForestRegressor_58,2.16164,1.47025,0.81960,0.97716
RandomForestRegressor_59,1.72347,1.31281,0.71996,0.98114
RandomForestRegressor_60,2.06349,1.43649,0.80663,0.97520
RandomForestRegressor_61,1.59143,1.26152,0.71713,0.98161
RandomForestRegressor_62,1.82862,1.35227,0.74706,0.97780
RandomForestRegressor_63,2.16138,1.47016,0.82607,0.97453
