train_label, mse, rmse, mae, r2
LinearRegression_54,10.01390,3.16448,2.22609,0.89570
LinearRegression_55,10.92094,3.30468,2.37879,0.89001
LinearRegression_56,11.13834,3.33742,2.33979,0.89005
LinearRegression_57,9.22504,3.03727,2.05895,0.90546
LinearRegression_58,8.57695,2.92864,2.01134,0.90903
LinearRegression_59,9.89283,3.14529,2.24162,0.89078
LinearRegression_60,12.20587,3.49369,2.42657,0.89066
LinearRegression_61,7.08539,2.66184,1.92642,0.91857
LinearRegression_62,12.03489,3.46913,2.34694,0.88246
LinearRegression_63,12.48418,3.53330,2.50114,0.87977
LinearRegression_64,10.48412,3.23792,2.28997,0.88916
LinearRegression_65,10.68400,3.26864,2.31358,0.88710
LinearRegression_66,7.65404,2.76659,1.95402,0.92661
LinearRegression_67,9.84200,3.13720,2.16333,0.89521
LinearRegression_68,8.09204,2.84465,2.08139,0.91580
LinearRegression_69,9.30790,3.05088,2.20786,0.89354
LinearRegression_70,9.44347,3.07302,2.15267,0.89793
LinearRegression_71,10.39174,3.22362,2.29881,0.89090
LinearRegression_72,8.83901,2.97305,2.12259,0.90700
LinearRegression_73,12.85091,3.58482,2.57340,0.87445
LinearRegression_74,9.96235,3.15632,2.22694,0.89664
LinearRegression_75,8.46078,2.90874,2.06206,0.90761
LinearRegression_76,10.19910,3.19360,2.18084,0.89763
LinearRegression_77,8.44157,2.90544,2.07367,0.91964
LinearRegression_78,10.03608,3.16798,2.21710,0.90446
LinearRegression_79,7.99655,2.82782,2.06710,0.91541
LinearRegression_80,9.17671,3.02931,2.08603,0.90887
LinearRegression_81,7.29434,2.70080,1.86497,0.92476
LinearRegression_82,8.65405,2.94178,2.06442,0.91442
LinearRegression_83,9.76305,3.12459,2.16085,0.89443
LinearRegression_84,8.75758,2.95932,2.16313,0.90124
LinearRegression_85,8.86381,2.97721,2.08394,0.90181
LinearRegression_86,7.58957,2.75492,1.97506,0.91673
LinearRegression_87,10.91586,3.30392,2.37253,0.88623
LinearRegression_88,12.03348,3.46893,2.46080,0.87715
LinearRegression_89,11.01939,3.31955,2.28977,0.88085
LinearRegression_90,8.97584,2.99597,2.10559,0.90580
LinearRegression_91,11.61094,3.40748,2.40440,0.86610
LinearRegression_92,10.60633,3.25674,2.36230,0.88837
LinearRegression_93,9.24017,3.03977,2.10810,0.89911
LinearRegression_94,7.42286,2.72449,1.91966,0.91202
LinearRegression_95,10.16811,3.18875,2.23064,0.89935
LinearRegression_96,10.74068,3.27730,2.26486,0.90246
LinearRegression_97,9.62576,3.10254,2.11571,0.90495
LinearRegression_98,9.46624,3.07673,2.12511,0.89684
LinearRegression_99,9.56483,3.09271,2.07325,0.90857
SVR_0,29.46910,5.42855,3.99994,0.69959
SVR_1,24.58622,4.95845,3.62757,0.71958
SVR_2,26.33655,5.13191,3.67775,0.72903
SVR_3,21.82870,4.67212,3.46944,0.75883
SVR_4,30.07462,5.48403,3.93596,0.70275
SVR_5,27.58321,5.25197,3.88321,0.71619
SVR_6,28.76221,5.36304,3.75333,0.69910
SVR_7,34.33365,5.85949,4.32302,0.66414
SVR_8,29.81833,5.46062,3.92087,0.69762
SVR_9,24.95634,4.99563,3.64431,0.72057
SVR_10,31.20055,5.58575,4.05474,0.70337
SVR_11,34.43282,5.86795,4.09258,0.65794
SVR_12,25.61644,5.06127,3.73187,0.72864
SVR_13,26.23088,5.12161,3.69852,0.72405
SVR_14,30.10600,5.48689,3.99464,0.70212
SVR_15,32.22982,5.67713,4.17824,0.69765
SVR_16,21.26079,4.61094,3.28912,0.75848
SVR_17,25.75209,5.07465,3.75770,0.71157
SVR_18,31.07637,5.57462,3.89344,0.69263
SVR_19,25.30198,5.03011,3.55432,0.74544
SVR_20,26.36119,5.13431,3.75985,0.70272
SVR_21,32.72780,5.72082,4.15830,0.67321
SVR_22,21.93537,4.68352,3.49181,0.74693
SVR_23,29.63060,5.44340,3.74726,0.70901
SVR_24,24.47208,4.94693,3.54229,0.72975
SVR_25,23.09754,4.80599,3.51699,0.74430
SVR_26,24.65700,4.96558,3.69492,0.74207
SVR_27,25.04881,5.00488,3.64844,0.73474
SVR_28,23.01309,4.79720,3.39785,0.73323
SVR_29,27.34179,5.22894,3.75153,0.70113
SVR_30,27.33650,5.22843,3.70429,0.70382
SVR_31,27.01813,5.19790,3.84155,0.70097
SVR_32,30.58919,5.53075,3.98340,0.69314
SVR_33,32.33286,5.68620,3.99962,0.67565
SVR_34,29.59146,5.43980,3.80621,0.69789
SVR_35,23.68067,4.86628,3.50098,0.74032
SVR_36,26.67953,5.16522,3.81374,0.71680
SVR_37,33.66011,5.80173,4.13242,0.68427
SVR_38,24.96204,4.99620,3.55324,0.72830
SVR_39,25.54589,5.05429,3.74758,0.72669
SVR_40,23.76958,4.87541,3.56615,0.74402
SVR_41,28.10893,5.30179,3.68887,0.71537
SVR_42,22.86771,4.78202,3.40808,0.74583
SVR_43,28.02516,5.29388,3.78539,0.71424
SVR_44,32.15748,5.67076,4.19097,0.68879
SVR_45,37.91334,6.15738,4.57736,0.63941
SVR_46,18.47249,4.29796,3.20313,0.75493
SVR_47,32.74491,5.72232,4.06442,0.65094
SVR_48,33.49489,5.78748,4.23273,0.66822
SVR_49,25.29866,5.02978,3.55790,0.73432
SVR_50,25.74182,5.07364,3.67777,0.73974
SVR_51,25.34186,5.03407,3.68970,0.72289
SVR_52,25.79219,5.07860,3.63640,0.72450
SVR_53,21.04871,4.58789,3.27306,0.75467
SVR_54,30.44195,5.51742,4.00521,0.68646
SVR_55,30.67031,5.53808,4.00748,0.69394
SVR_56,34.52488,5.87579,4.26367,0.66196
SVR_57,26.25511,5.12397,3.76922,0.73336
SVR_58,25.88362,5.08759,3.63894,0.72768
SVR_59,28.02256,5.29363,3.94141,0.69706
SVR_60,37.56201,6.12879,4.34874,0.66537
SVR_61,20.64404,4.54357,3.27679,0.76573
SVR_62,34.82644,5.90139,3.99394,0.66207
SVR_63,36.16685,6.01389,4.24567,0.65491
SVR_64,30.48075,5.52094,3.93574,0.67968
SVR_65,32.16770,5.67166,4.03001,0.66243
SVR_66,32.20198,5.67468,4.16436,0.69557
SVR_67,26.89836,5.18636,3.71708,0.71425
SVR_68,24.91589,4.99158,3.67097,0.74269
SVR_69,25.93778,5.09291,3.68929,0.70636
SVR_70,27.61735,5.25522,3.63999,0.70401
SVR_71,27.54806,5.24862,3.61803,0.71305
SVR_72,28.25999,5.31601,3.88310,0.70535
SVR_73,38.02467,6.16642,4.40192,0.63231
SVR_74,26.88100,5.18469,3.80035,0.72328
SVR_75,24.49154,4.94889,3.69316,0.73660
SVR_76,32.39504,5.69166,4.12884,0.67657
SVR_77,30.49014,5.52179,4.08703,0.71308
SVR_78,35.47462,5.95606,4.29943,0.66547
SVR_79,25.84822,5.08411,3.59583,0.72974
SVR_80,30.29893,5.50445,3.93367,0.70100
SVR_81,26.68122,5.16539,3.70145,0.72813
SVR_82,29.66273,5.44635,3.89959,0.71019
SVR_83,30.12576,5.48869,3.94949,0.67647
SVR_84,22.90006,4.78540,3.62503,0.74705
SVR_85,27.21296,5.21660,3.83679,0.69942
SVR_86,23.22738,4.81948,3.52018,0.74717
SVR_87,29.44372,5.42621,3.94812,0.69553
SVR_88,33.72425,5.80726,4.10994,0.65810
SVR_89,26.87169,5.18379,3.60096,0.71074
SVR_90,24.56278,4.95609,3.73185,0.74672
SVR_91,29.47602,5.42918,3.88099,0.66292
SVR_92,29.37138,5.41954,4.03307,0.69262
SVR_93,25.10590,5.01058,3.66993,0.72808
SVR_94,20.05250,4.47800,3.28086,0.76322
SVR_95,28.63139,5.35083,3.88730,0.71969
SVR_96,37.27098,6.10500,4.30525,0.66493
SVR_97,31.16127,5.58223,4.07780,0.69566
SVR_98,28.03667,5.29497,3.90697,0.69769
SVR_99,31.17493,5.58345,4.04069,0.70464
GaussianProcessRegressor_0,2.66938,1.63382,0.93200,0.97111
GaussianProcessRegressor_1,1.81761,1.34819,0.78396,0.97799
GaussianProcessRegressor_2,1.87614,1.36972,0.76443,0.98004
GaussianProcessRegressor_3,1.88563,1.37318,0.81675,0.97831
GaussianProcessRegressor_4,2.54845,1.59639,0.85721,0.97380
GaussianProcessRegressor_5,4.46642,2.11339,1.08754,0.95103
GaussianProcessRegressor_6,2.23180,1.49392,0.86856,0.97590
GaussianProcessRegressor_7,2.85555,1.68984,0.98549,0.97062
GaussianProcessRegressor_8,2.40271,1.55007,0.89413,0.97448
GaussianProcessRegressor_9,2.53695,1.59278,0.89517,0.97013
GaussianProcessRegressor_10,2.28524,1.51170,0.84177,0.97740
GaussianProcessRegressor_11,2.51828,1.58691,0.95723,0.97460
GaussianProcessRegressor_12,2.35148,1.53345,0.86253,0.97357
GaussianProcessRegressor_13,2.26062,1.50354,0.83373,0.97607
GaussianProcessRegressor_14,2.21866,1.48952,0.88108,0.97666
GaussianProcessRegressor_15,1.80221,1.34246,0.77680,0.98193
GaussianProcessRegressor_16,1.53054,1.23715,0.72089,0.98124
GaussianProcessRegressor_17,2.57633,1.60510,0.89614,0.96959
GaussianProcessRegressor_18,2.26178,1.50392,0.90237,0.97696
GaussianProcessRegressor_19,1.97325,1.40472,0.80268,0.97932
GaussianProcessRegressor_20,2.92631,1.71064,0.95082,0.96631
GaussianProcessRegressor_21,3.22768,1.79658,0.95820,0.96642
GaussianProcessRegressor_22,2.01216,1.41851,0.79588,0.97570
GaussianProcessRegressor_23,2.58203,1.60687,0.89654,0.97401
GaussianProcessRegressor_24,1.91274,1.38302,0.80912,0.97835
GaussianProcessRegressor_25,2.27354,1.50783,0.88242,0.97403
GaussianProcessRegressor_26,1.87217,1.36827,0.83426,0.97885
GaussianProcessRegressor_27,2.63721,1.62395,0.95345,0.97117
GaussianProcessRegressor_28,2.19050,1.48003,0.82918,0.97369
GaussianProcessRegressor_29,2.65603,1.62973,0.85487,0.97045
GaussianProcessRegressor_30,2.03152,1.42531,0.86315,0.97619
GaussianProcessRegressor_31,2.09075,1.44594,0.87849,0.97531
GaussianProcessRegressor_32,2.31578,1.52177,0.92638,0.97549
GaussianProcessRegressor_33,2.27748,1.50913,0.92085,0.97638
GaussianProcessRegressor_34,2.41761,1.55487,0.87086,0.97488
GaussianProcessRegressor_35,1.50610,1.22723,0.69499,0.98222
GaussianProcessRegressor_36,2.16149,1.47020,0.84532,0.97609
GaussianProcessRegressor_37,2.27365,1.50786,0.82328,0.97728
GaussianProcessRegressor_38,2.12532,1.45785,0.86421,0.97600
GaussianProcessRegressor_39,2.91303,1.70676,0.98114,0.96662
GaussianProcessRegressor_40,2.24223,1.49741,0.87292,0.97551
GaussianProcessRegressor_41,2.75688,1.66039,0.89674,0.96989
GaussianProcessRegressor_42,1.97440,1.40513,0.82521,0.97669
GaussianProcessRegressor_43,3.01741,1.73707,0.98861,0.96858
GaussianProcessRegressor_44,2.65242,1.62863,0.92893,0.97365
GaussianProcessRegressor_45,3.08800,1.75727,1.02860,0.96894
GaussianProcessRegressor_46,1.83695,1.35534,0.79584,0.97384
GaussianProcessRegressor_47,2.80271,1.67413,0.99751,0.96904
GaussianProcessRegressor_48,2.84406,1.68643,0.95939,0.97082
GaussianProcessRegressor_49,2.27349,1.50781,0.86602,0.97470
GaussianProcessRegressor_50,2.35935,1.53602,0.88686,0.97494
GaussianProcessRegressor_51,1.99527,1.41254,0.83633,0.97690
GaussianProcessRegressor_52,2.07938,1.44201,0.81434,0.97702
GaussianProcessRegressor_53,3.05330,1.74737,0.97092,0.96308
GaussianProcessRegressor_54,2.58301,1.60717,0.91197,0.97184
GaussianProcessRegressor_55,2.22582,1.49192,0.86349,0.97645
GaussianProcessRegressor_56,2.87902,1.69677,0.96399,0.97036
GaussianProcessRegressor_57,2.28254,1.51081,0.84961,0.97586
GaussianProcessRegressor_58,2.31789,1.52246,0.78763,0.97419
GaussianProcessRegressor_59,2.19081,1.48014,0.83898,0.97454
GaussianProcessRegressor_60,3.05503,1.74787,0.98141,0.97211
GaussianProcessRegressor_61,2.15098,1.46662,0.74959,0.97321
GaussianProcessRegressor_62,3.76832,1.94122,1.03060,0.96169
GaussianProcessRegressor_63,3.71334,1.92700,1.09838,0.96208
GaussianProcessRegressor_64,3.11800,1.76579,0.97941,0.96617
GaussianProcessRegressor_65,2.55022,1.59694,0.89704,0.97195
GaussianProcessRegressor_66,2.24311,1.49770,0.85472,0.97722
GaussianProcessRegressor_67,2.87125,1.69448,0.92252,0.96930
GaussianProcessRegressor_68,2.22131,1.49041,0.84615,0.97573
GaussianProcessRegressor_69,2.11770,1.45523,0.87501,0.97492
GaussianProcessRegressor_70,2.58096,1.60654,0.91889,0.97108
GaussianProcessRegressor_71,2.39495,1.54756,0.89326,0.97424
GaussianProcessRegressor_72,2.53144,1.59105,0.90035,0.97294
GaussianProcessRegressor_73,3.53358,1.87978,1.03055,0.96375
GaussianProcessRegressor_74,2.13021,1.45952,0.85745,0.97700
GaussianProcessRegressor_75,1.96960,1.40342,0.83642,0.97751
GaussianProcessRegressor_76,3.13629,1.77096,1.03321,0.96797
GaussianProcessRegressor_77,2.57226,1.60383,0.95479,0.97398
GaussianProcessRegressor_78,2.32547,1.52495,0.87996,0.97700
GaussianProcessRegressor_79,2.49804,1.58052,0.89944,0.97232
GaussianProcessRegressor_80,2.60296,1.61337,0.92637,0.97361
GaussianProcessRegressor_81,1.88318,1.37229,0.75267,0.97944
GaussianProcessRegressor_82,2.23610,1.49536,0.88160,0.97711
GaussianProcessRegressor_83,2.66637,1.63290,0.90941,0.96953
GaussianProcessRegressor_84,2.25839,1.50279,0.87784,0.97276
GaussianProcessRegressor_85,2.37217,1.54018,0.87441,0.97253
GaussianProcessRegressor_86,1.57458,1.25482,0.72998,0.98191
GaussianProcessRegressor_87,1.97414,1.40504,0.86106,0.97873
GaussianProcessRegressor_88,2.39318,1.54699,0.90266,0.97501
GaussianProcessRegressor_89,2.59365,1.61048,0.93080,0.97145
GaussianProcessRegressor_90,2.09993,1.44911,0.89213,0.97710
GaussianProcessRegressor_91,1.97374,1.40490,0.85220,0.97640
GaussianProcessRegressor_92,2.47623,1.57360,0.95305,0.97324
GaussianProcessRegressor_93,1.73653,1.31778,0.78874,0.98052
GaussianProcessRegressor_94,1.95984,1.39994,0.80440,0.97602
GaussianProcessRegressor_95,2.51664,1.58639,0.93120,0.97440
GaussianProcessRegressor_96,2.50941,1.58411,0.86842,0.97637
GaussianProcessRegressor_97,2.91109,1.70619,0.99579,0.97009
GaussianProcessRegressor_98,2.32094,1.52346,0.87823,0.97389
GaussianProcessRegressor_99,2.83157,1.68273,0.95662,0.97198
MLPRegressor_0,29.51043,5.43235,4.35528,0.69662
MLPRegressor_1,22.35464,4.72807,3.55782,0.74259
MLPRegressor_2,18.49012,4.30001,3.22396,0.80972
MLPRegressor_3,19.65234,4.43310,3.37492,0.78027
MLPRegressor_4,32.49203,5.70018,4.66728,0.67811
MLPRegressor_5,25.01878,5.00188,3.92665,0.74307
MLPRegressor_6,26.37828,5.13598,3.99627,0.72137
MLPRegressor_7,37.72147,6.14178,4.74560,0.62800
MLPRegressor_8,21.66150,4.65419,3.53054,0.77921
MLPRegressor_9,15.47947,3.93440,3.15579,0.82601
MLPRegressor_10,18.41985,4.29184,3.16453,0.82441
MLPRegressor_11,29.00463,5.38559,4.06918,0.71146
MLPRegressor_12,27.91718,5.28367,4.15233,0.70189
MLPRegressor_13,28.72400,5.35948,3.91373,0.69775
MLPRegressor_14,17.53376,4.18733,3.29433,0.82491
MLPRegressor_15,32.37993,5.69034,4.59691,0.69244
MLPRegressor_16,14.58493,3.81902,2.86872,0.83172
MLPRegressor_17,19.05200,4.36486,3.39570,0.78641
MLPRegressor_18,27.03123,5.19916,3.92280,0.73008
MLPRegressor_19,15.27929,3.90887,2.91349,0.84501
MLPRegressor_20,21.00393,4.58300,3.79758,0.76301
MLPRegressor_21,20.80360,4.56110,3.55927,0.79002
MLPRegressor_22,27.73611,5.26651,3.95713,0.67667
MLPRegressor_23,22.37088,4.72979,3.54002,0.77974
MLPRegressor_24,21.98301,4.68860,3.87057,0.75690
MLPRegressor_25,14.86083,3.85497,2.93332,0.83442
MLPRegressor_26,22.90151,4.78555,3.64141,0.75923
MLPRegressor_27,24.53777,4.95356,3.97525,0.74010
MLPRegressor_28,14.34538,3.78753,2.95081,0.83336
MLPRegressor_29,30.82835,5.55233,4.11259,0.66340
MLPRegressor_30,19.90957,4.46201,3.43671,0.78399
MLPRegressor_31,24.90080,4.99007,3.76274,0.72214
MLPRegressor_32,26.74610,5.17166,4.08022,0.73020
MLPRegressor_33,33.37079,5.77675,4.40490,0.66518
MLPRegressor_34,22.70591,4.76507,3.62221,0.76873
MLPRegressor_35,13.01642,3.60783,2.74062,0.85586
MLPRegressor_36,27.19220,5.21461,3.99541,0.70843
MLPRegressor_37,17.90469,4.23139,3.29926,0.82933
MLPRegressor_38,25.42326,5.04215,4.03380,0.72165
MLPRegressor_39,24.05202,4.90429,3.91352,0.73981
MLPRegressor_40,20.68406,4.54797,3.53852,0.77728
MLPRegressor_41,18.22304,4.26885,3.30818,0.81586
MLPRegressor_42,22.52096,4.74563,3.70965,0.74806
MLPRegressor_43,14.46297,3.80302,2.91858,0.85222
MLPRegressor_44,24.23621,4.92303,3.85474,0.76499
MLPRegressor_45,18.12301,4.25711,3.33776,0.82643
MLPRegressor_46,25.38425,5.03828,3.94427,0.65753
MLPRegressor_47,33.60777,5.79722,4.30736,0.64152
MLPRegressor_48,25.10691,5.01068,3.96527,0.75041
MLPRegressor_49,19.27132,4.38991,3.20877,0.79752
MLPRegressor_50,15.97208,3.99651,3.06071,0.83780
MLPRegressor_51,18.88810,4.34604,3.34686,0.79408
MLPRegressor_52,18.33459,4.28189,3.29811,0.80367
MLPRegressor_53,14.86403,3.85539,3.00491,0.82633
MLPRegressor_54,21.01460,4.58417,3.54314,0.78137
MLPRegressor_55,18.22824,4.26945,3.27332,0.81744
MLPRegressor_56,26.56282,5.15391,4.08607,0.73742
MLPRegressor_57,34.86683,5.90481,4.73559,0.64330
MLPRegressor_58,23.59597,4.85757,3.72351,0.74890
MLPRegressor_59,20.86763,4.56811,3.52128,0.77237
MLPRegressor_60,31.97488,5.65463,4.35942,0.71612
MLPRegressor_61,22.66731,4.76102,3.63429,0.74235
MLPRegressor_62,22.78611,4.77348,3.73353,0.77884
MLPRegressor_63,27.41133,5.23558,3.99933,0.73739
MLPRegressor_64,25.72081,5.07157,4.00800,0.72968
MLPRegressor_65,20.17469,4.49162,3.49463,0.78795
MLPRegressor_66,20.05548,4.47833,3.53874,0.80882
MLPRegressor_67,17.16220,4.14273,3.21607,0.81748
MLPRegressor_68,16.55244,4.06847,2.94977,0.82731
MLPRegressor_69,28.91949,5.37768,4.27847,0.66764
MLPRegressor_70,21.57299,4.64467,3.55635,0.76898
MLPRegressor_71,30.66485,5.53758,4.14957,0.68031
MLPRegressor_72,21.25153,4.60994,3.57125,0.77647
MLPRegressor_73,20.21577,4.49620,3.52921,0.80319
MLPRegressor_74,20.94084,4.57612,3.35015,0.78366
MLPRegressor_75,17.36948,4.16767,3.21250,0.81169
MLPRegressor_76,23.63754,4.86185,3.86153,0.76495
MLPRegressor_77,19.32807,4.39637,3.43385,0.81766
MLPRegressor_78,22.94725,4.79033,3.74025,0.78122
MLPRegressor_79,16.96022,4.11828,3.07352,0.81948
MLPRegressor_80,28.73178,5.36020,4.08797,0.71544
MLPRegressor_81,19.76337,4.44560,3.48913,0.79648
MLPRegressor_82,23.57175,4.85507,3.86201,0.77061
MLPRegressor_83,21.57946,4.64537,3.66062,0.76749
MLPRegressor_84,22.74242,4.76890,3.87545,0.74284
MLPRegressor_85,17.41033,4.17257,3.26841,0.80693
MLPRegressor_86,18.27083,4.27444,3.41974,0.80094
MLPRegressor_87,18.65811,4.31950,3.33326,0.80715
MLPRegressor_88,37.99512,6.16402,4.96999,0.61342
MLPRegressor_89,23.51017,4.84873,3.76788,0.74663
MLPRegressor_90,23.28166,4.82511,3.84237,0.75902
MLPRegressor_91,24.78832,4.97879,3.94616,0.71513
MLPRegressor_92,16.34007,4.04229,3.17555,0.82921
MLPRegressor_93,14.49292,3.80696,2.90370,0.84175
MLPRegressor_94,23.19408,4.81602,3.65873,0.72619
MLPRegressor_95,18.88593,4.34579,3.36474,0.81409
MLPRegressor_96,13.89919,3.72816,2.80068,0.87497
MLPRegressor_97,25.71421,5.07092,3.91243,0.74778
MLPRegressor_98,19.14595,4.37561,3.45698,0.79112
MLPRegressor_99,23.36436,4.83367,3.72612,0.77894
RandomForestRegressor_0,2.50660,1.58322,0.87417,0.97278
RandomForestRegressor_1,1.71835,1.31086,0.75011,0.97911
RandomForestRegressor_2,1.95562,1.39844,0.75432,0.97895
RandomForestRegressor_3,1.82029,1.34918,0.78608,0.97897
RandomForestRegressor_4,2.42699,1.55788,0.83161,0.97495
RandomForestRegressor_5,3.30406,1.81771,0.99667,0.96376
RandomForestRegressor_6,2.09697,1.44809,0.82400,0.97727
RandomForestRegressor_7,2.54231,1.59446,0.91579,0.97360
RandomForestRegressor_8,2.01286,1.41875,0.79104,0.97826
RandomForestRegressor_9,2.03858,1.42779,0.80795,0.97583
RandomForestRegressor_10,1.99235,1.41151,0.78341,0.98015
RandomForestRegressor_11,2.31964,1.52304,0.89519,0.97656
RandomForestRegressor_12,2.11719,1.45506,0.80096,0.97608
RandomForestRegressor_13,2.14526,1.46467,0.81836,0.97726
RandomForestRegressor_14,2.18277,1.47742,0.86132,0.97701
RandomForestRegressor_15,1.64770,1.28363,0.72560,0.98332
RandomForestRegressor_16,1.35575,1.16437,0.65391,0.98322
RandomForestRegressor_17,2.20150,1.48375,0.82072,0.97394
RandomForestRegressor_18,2.05146,1.43229,0.82922,0.97889
RandomForestRegressor_19,1.93188,1.38992,0.73772,0.97956
RandomForestRegressor_20,2.34055,1.52989,0.86232,0.97292
RandomForestRegressor_21,2.38493,1.54432,0.85667,0.97505
RandomForestRegressor_22,1.79501,1.33978,0.74397,0.97810
RandomForestRegressor_23,2.36086,1.53651,0.83791,0.97615
RandomForestRegressor_24,1.75079,1.32318,0.74891,0.98013
RandomForestRegressor_25,2.11585,1.45460,0.84042,0.97572
RandomForestRegressor_26,1.60621,1.26737,0.75824,0.98173
RandomForestRegressor_27,1.98461,1.40876,0.79573,0.97785
RandomForestRegressor_28,2.16511,1.47143,0.79679,0.97388
RandomForestRegressor_29,2.44080,1.56231,0.81757,0.97280
RandomForestRegressor_30,2.02737,1.42386,0.84433,0.97603
RandomForestRegressor_31,1.82535,1.35106,0.81072,0.97816
RandomForestRegressor_32,2.08846,1.44515,0.86154,0.97772
RandomForestRegressor_33,1.98155,1.40768,0.82477,0.97913
RandomForestRegressor_34,2.26259,1.50419,0.84282,0.97648
RandomForestRegressor_35,1.41942,1.19140,0.66747,0.98316
RandomForestRegressor_36,1.88038,1.37127,0.79239,0.97885
RandomForestRegressor_37,2.13783,1.46213,0.78872,0.97861
RandomForestRegressor_38,1.92611,1.38784,0.80383,0.97815
RandomForestRegressor_39,2.51862,1.58702,0.91018,0.97105
RandomForestRegressor_40,1.95375,1.39777,0.80957,0.97861
RandomForestRegressor_41,2.18359,1.47770,0.82151,0.97595
RandomForestRegressor_42,1.80231,1.34250,0.77808,0.97866
RandomForestRegressor_43,2.82071,1.67950,0.91713,0.97058
RandomForestRegressor_44,2.35148,1.53345,0.87566,0.97662
RandomForestRegressor_45,2.80867,1.67591,0.97213,0.97165
RandomForestRegressor_46,1.70929,1.30740,0.74686,0.97550
RandomForestRegressor_47,2.54387,1.59495,0.94993,0.97176
RandomForestRegressor_48,2.65141,1.62831,0.91639,0.97262
RandomForestRegressor_49,2.27360,1.50785,0.83829,0.97467
RandomForestRegressor_50,2.19291,1.48085,0.80358,0.97635
RandomForestRegressor_51,1.81362,1.34671,0.78246,0.97886
RandomForestRegressor_52,1.91467,1.38372,0.76720,0.97878
RandomForestRegressor_53,2.24899,1.49966,0.83777,0.97251
RandomForestRegressor_54,2.39921,1.54894,0.85543,0.97370
RandomForestRegressor_55,2.02412,1.42272,0.82695,0.97848
RandomForestRegressor_56,2.52137,1.58788,0.88767,0.97390
RandomForestRegressor_57,1.80965,1.34523,0.70342,0.98064
RandomForestRegressor_58,2.12577,1.45800,0.76643,0.97632
RandomForestRegressor_59,2.15821,1.46908,0.79815,0.97472
RandomForestRegressor_60,2.72431,1.65055,0.93371,0.97511
RandomForestRegressor_61,1.68334,1.29744,0.69029,0.97902
RandomForestRegressor_62,3.13860,1.77161,0.94165,0.96796
RandomForestRegressor_63,3.31130,1.81970,1.02926,0.96606
