train_label, mse, rmse, mae, r2
LinearRegression_82,7.64322,2.76464,1.98833,0.91908
LinearRegression_83,10.14437,3.18502,2.17288,0.89834
LinearRegression_84,9.04305,3.00717,2.20113,0.90264
LinearRegression_85,10.24191,3.20030,2.21284,0.89391
LinearRegression_86,10.38542,3.22264,2.33345,0.88386
LinearRegression_87,10.25477,3.20231,2.24031,0.88800
LinearRegression_88,10.00615,3.16325,2.25177,0.88955
LinearRegression_89,9.63574,3.10415,2.23900,0.89375
LinearRegression_90,7.94577,2.81882,2.00587,0.90899
LinearRegression_91,8.71930,2.95285,2.09257,0.90763
LinearRegression_92,9.18582,3.03081,2.14060,0.89937
LinearRegression_93,9.50082,3.08234,2.16429,0.89677
LinearRegression_94,7.82420,2.79718,1.92321,0.91468
LinearRegression_95,10.30130,3.20956,2.29499,0.88484
LinearRegression_96,11.10347,3.33219,2.32429,0.88561
LinearRegression_97,8.44718,2.90640,2.05387,0.90854
LinearRegression_98,9.27790,3.04596,2.13073,0.90038
LinearRegression_99,8.78131,2.96333,2.03361,0.90559
SVR_0,28.47679,5.33636,3.80233,0.71496
SVR_1,23.30340,4.82736,3.54272,0.75158
SVR_2,25.15638,5.01561,3.58935,0.71742
SVR_3,22.24942,4.71693,3.30581,0.73555
SVR_4,25.63453,5.06306,3.60169,0.73158
SVR_5,34.55931,5.87872,4.33351,0.67329
SVR_6,25.31615,5.03152,3.46124,0.73977
SVR_7,29.13156,5.39737,3.80119,0.69625
SVR_8,24.28947,4.92843,3.65116,0.74508
SVR_9,25.86063,5.08533,3.64911,0.73647
SVR_10,33.22843,5.76441,4.11812,0.67975
SVR_11,25.22730,5.02268,3.64544,0.72499
SVR_12,24.94197,4.99419,3.54245,0.72207
SVR_13,25.92133,5.09130,3.63497,0.70763
SVR_14,28.62487,5.35022,3.87331,0.69543
SVR_15,25.36202,5.03607,3.64128,0.71452
SVR_16,32.20923,5.67532,4.12881,0.68831
SVR_17,32.48938,5.69995,4.10221,0.67811
SVR_18,25.78937,5.07832,3.58569,0.72384
SVR_19,30.34028,5.50820,3.96253,0.69221
SVR_20,26.36865,5.13504,3.56010,0.70970
SVR_21,25.12480,5.01246,3.61898,0.73458
SVR_22,22.91605,4.78707,3.53188,0.72686
SVR_23,26.94906,5.19125,3.81775,0.69665
SVR_24,24.87311,4.98729,3.61839,0.74217
SVR_25,30.57988,5.52991,3.86641,0.69180
SVR_26,31.81921,5.64085,4.03014,0.67911
SVR_27,27.19987,5.21535,3.87831,0.71453
SVR_28,30.10387,5.48670,3.89681,0.68424
SVR_29,26.20020,5.11861,3.76077,0.72404
SVR_30,22.46126,4.73933,3.41707,0.75677
SVR_31,28.66475,5.35395,3.87068,0.71084
SVR_32,26.06369,5.10526,3.75397,0.73683
SVR_33,24.51644,4.95141,3.43449,0.73942
SVR_34,27.91684,5.28364,3.85174,0.69736
SVR_35,24.82063,4.98203,3.57951,0.73484
SVR_36,31.67511,5.62806,3.88696,0.67269
SVR_37,23.42575,4.84002,3.64901,0.74960
SVR_38,28.41837,5.33089,3.87555,0.69665
SVR_39,27.33253,5.22805,3.69638,0.69809
SVR_40,26.92046,5.18849,3.76592,0.71163
SVR_41,32.89882,5.73575,4.11052,0.67910
SVR_42,26.88674,5.18524,3.66953,0.72980
SVR_43,35.05528,5.92075,4.50245,0.67947
SVR_44,21.18882,4.60313,3.42683,0.74540
SVR_45,30.88464,5.55739,3.92026,0.69044
SVR_46,26.93114,5.18952,3.74062,0.73121
SVR_47,16.62513,4.07739,3.02108,0.78680
SVR_48,28.87616,5.37365,3.78804,0.69678
SVR_49,30.43604,5.51689,4.07468,0.66744
SVR_50,38.51256,6.20585,4.53071,0.65185
SVR_51,26.18743,5.11737,3.63194,0.72503
SVR_52,24.96645,4.99664,3.71982,0.73254
SVR_53,24.99917,4.99992,3.71477,0.73655
SVR_54,29.16315,5.40029,3.76242,0.69126
SVR_55,29.31803,5.41461,3.87333,0.68165
SVR_56,25.77222,5.07663,3.63606,0.70512
SVR_57,35.72714,5.97722,4.22025,0.65955
SVR_58,29.44136,5.42599,3.91113,0.70614
SVR_59,32.05448,5.66167,4.06741,0.69897
SVR_60,31.94492,5.65198,3.93085,0.69781
SVR_61,24.45992,4.94570,3.64911,0.72408
SVR_62,30.42268,5.51568,4.06086,0.72437
SVR_63,24.33838,4.93339,3.47508,0.70344
SVR_64,26.06537,5.10543,3.63296,0.72364
SVR_65,29.79719,5.45868,3.83428,0.70499
SVR_66,23.32284,4.82937,3.50956,0.74576
SVR_67,18.58253,4.31075,3.20847,0.78600
SVR_68,25.70099,5.06961,3.69522,0.72909
SVR_69,36.13656,6.01137,4.34060,0.64790
SVR_70,29.64188,5.44444,3.93749,0.71592
SVR_71,33.78951,5.81287,4.11307,0.67204
SVR_72,17.20241,4.14758,3.15912,0.78537
SVR_73,25.73574,5.07304,3.84916,0.71364
SVR_74,28.57131,5.34521,3.79374,0.71217
SVR_75,28.87681,5.37371,3.94882,0.71997
SVR_76,22.28695,4.72091,3.42662,0.74000
SVR_77,26.94947,5.19129,3.78853,0.69464
SVR_78,34.90106,5.90771,4.29944,0.64677
SVR_79,26.91196,5.18767,3.73121,0.70804
SVR_80,30.61881,5.53343,3.92352,0.69164
SVR_81,21.44320,4.63068,3.37004,0.76057
SVR_82,23.54132,4.85194,3.54962,0.75232
SVR_83,29.31082,5.41395,3.91327,0.70889
SVR_84,26.13846,5.11258,3.55548,0.72428
SVR_85,28.82829,5.36920,3.77979,0.70348
SVR_86,22.07480,4.69838,3.44688,0.75543
SVR_87,27.27807,5.22284,3.65535,0.70501
SVR_88,25.29579,5.02949,3.67461,0.72235
SVR_89,24.27577,4.92705,3.45392,0.73571
SVR_90,19.00211,4.35914,3.15310,0.78700
SVR_91,23.54602,4.85242,3.55769,0.75530
SVR_92,26.01645,5.10063,3.61453,0.71651
SVR_93,25.91783,5.09096,3.75137,0.71993
SVR_94,23.63762,4.86185,3.43672,0.74693
SVR_95,27.62517,5.25596,3.68199,0.69248
SVR_96,29.83815,5.46243,3.77961,0.69460
SVR_97,24.71657,4.97158,3.44448,0.73446
SVR_98,26.72904,5.17001,3.77805,0.71512
SVR_99,28.52905,5.34126,3.88511,0.69596
GaussianProcessRegressor_0,2.61382,1.61673,0.80741,0.97259
GaussianProcessRegressor_1,1.77091,1.33075,0.70256,0.98013
GaussianProcessRegressor_2,2.56644,1.60201,0.81730,0.96958
GaussianProcessRegressor_3,2.72505,1.65077,0.80900,0.96488
GaussianProcessRegressor_4,1.72938,1.31506,0.69249,0.98022
GaussianProcessRegressor_5,2.70818,1.64565,0.90082,0.97241
GaussianProcessRegressor_6,3.09354,1.75885,0.83190,0.96669
GaussianProcessRegressor_7,2.43486,1.56040,0.76738,0.97356
GaussianProcessRegressor_8,2.13837,1.46232,0.75928,0.97548
GaussianProcessRegressor_9,2.31642,1.52198,0.79801,0.97469
GaussianProcessRegressor_10,2.13893,1.46251,0.79365,0.97823
GaussianProcessRegressor_11,2.52944,1.59042,0.81762,0.97150
GaussianProcessRegressor_12,1.92294,1.38670,0.62873,0.97629
GaussianProcessRegressor_13,2.29417,1.51465,0.74815,0.97290
GaussianProcessRegressor_14,2.44526,1.56373,0.83064,0.97235
GaussianProcessRegressor_15,2.36120,1.53662,0.77740,0.97214
GaussianProcessRegressor_16,2.68289,1.63795,0.82717,0.97235
GaussianProcessRegressor_17,2.69899,1.64286,0.78794,0.97166
GaussianProcessRegressor_18,1.94913,1.39611,0.70829,0.97803
GaussianProcessRegressor_19,1.97419,1.40506,0.72848,0.97866
GaussianProcessRegressor_20,2.31211,1.52056,0.82462,0.97362
GaussianProcessRegressor_21,2.12577,1.45800,0.79865,0.97591
GaussianProcessRegressor_22,2.00750,1.41686,0.71329,0.97370
GaussianProcessRegressor_23,2.32703,1.52546,0.75414,0.97229
GaussianProcessRegressor_24,2.10454,1.45070,0.71204,0.97691
GaussianProcessRegressor_25,3.24251,1.80070,0.88597,0.96474
GaussianProcessRegressor_26,2.77864,1.66693,0.85611,0.96909
GaussianProcessRegressor_27,2.74869,1.65792,0.88915,0.96973
GaussianProcessRegressor_28,2.42800,1.55820,0.76566,0.97248
GaussianProcessRegressor_29,2.51360,1.58543,0.83040,0.97247
GaussianProcessRegressor_30,2.64018,1.62486,0.76676,0.97019
GaussianProcessRegressor_31,2.53170,1.59113,0.77355,0.97313
GaussianProcessRegressor_32,2.55497,1.59843,0.82929,0.97195
GaussianProcessRegressor_33,1.82398,1.35055,0.68332,0.97927
GaussianProcessRegressor_34,2.31607,1.52186,0.78726,0.97263
GaussianProcessRegressor_35,1.34131,1.15815,0.63832,0.98449
GaussianProcessRegressor_36,2.93794,1.71404,0.90679,0.96868
GaussianProcessRegressor_37,1.78978,1.33783,0.71590,0.97899
GaussianProcessRegressor_38,2.96174,1.72097,0.89428,0.96562
GaussianProcessRegressor_39,2.41839,1.55512,0.78275,0.97259
GaussianProcessRegressor_40,2.03418,1.42625,0.76037,0.97634
GaussianProcessRegressor_41,2.53767,1.59301,0.80646,0.97337
GaussianProcessRegressor_42,2.50050,1.58130,0.77903,0.97444
GaussianProcessRegressor_43,3.07072,1.75235,0.90499,0.96900
GaussianProcessRegressor_44,1.74047,1.31927,0.68661,0.97725
GaussianProcessRegressor_45,3.37596,1.83738,0.97172,0.96402
GaussianProcessRegressor_46,2.15134,1.46675,0.72201,0.97739
GaussianProcessRegressor_47,1.34488,1.15969,0.59529,0.98148
GaussianProcessRegressor_48,3.31797,1.82153,0.86761,0.96419
GaussianProcessRegressor_49,3.85022,1.96220,0.96368,0.95686
GaussianProcessRegressor_50,3.11039,1.76363,0.86519,0.97065
GaussianProcessRegressor_51,2.19908,1.48293,0.74934,0.97487
GaussianProcessRegressor_52,2.23202,1.49399,0.75367,0.97507
GaussianProcessRegressor_53,1.77154,1.33099,0.69065,0.98049
GaussianProcessRegressor_54,2.57171,1.60366,0.76573,0.97152
GaussianProcessRegressor_55,3.15596,1.77650,0.89166,0.96308
GaussianProcessRegressor_56,2.16859,1.47261,0.72744,0.97450
GaussianProcessRegressor_57,3.44185,1.85522,0.91927,0.96657
GaussianProcessRegressor_58,2.96221,1.72111,0.86480,0.96849
GaussianProcessRegressor_59,2.59179,1.60990,0.86062,0.97351
GaussianProcessRegressor_60,2.00572,1.41624,0.74449,0.98005
GaussianProcessRegressor_61,2.54641,1.59575,0.80206,0.97009
GaussianProcessRegressor_62,2.55165,1.59739,0.81263,0.97514
GaussianProcessRegressor_63,2.27192,1.50729,0.77563,0.96976
GaussianProcessRegressor_64,2.27093,1.50696,0.79886,0.97477
GaussianProcessRegressor_65,2.66363,1.63206,0.81893,0.97183
GaussianProcessRegressor_66,2.06832,1.43817,0.77637,0.97509
GaussianProcessRegressor_67,1.80200,1.34239,0.67497,0.97769
GaussianProcessRegressor_68,2.40065,1.54940,0.79456,0.97212
GaussianProcessRegressor_69,3.16257,1.77836,0.88017,0.96827
GaussianProcessRegressor_70,2.45384,1.56647,0.79647,0.97443
GaussianProcessRegressor_71,3.51389,1.87454,0.89728,0.96359
GaussianProcessRegressor_72,1.54554,1.24320,0.64876,0.97954
GaussianProcessRegressor_73,2.76941,1.66415,0.89895,0.96822
GaussianProcessRegressor_74,2.57068,1.60333,0.80990,0.97351
GaussianProcessRegressor_75,2.55301,1.59781,0.84004,0.97360
GaussianProcessRegressor_76,2.36905,1.53917,0.77165,0.97029
GaussianProcessRegressor_77,3.80052,1.94949,1.04407,0.95324
GaussianProcessRegressor_78,3.36587,1.83463,0.93877,0.96347
GaussianProcessRegressor_79,2.00251,1.41510,0.73672,0.97708
GaussianProcessRegressor_80,2.76518,1.66288,0.82963,0.97068
GaussianProcessRegressor_81,1.39364,1.18052,0.59071,0.98388
GaussianProcessRegressor_82,1.99543,1.41260,0.72156,0.97797
GaussianProcessRegressor_83,2.09703,1.44811,0.71755,0.97810
GaussianProcessRegressor_84,2.37122,1.53988,0.80021,0.97232
GaussianProcessRegressor_85,2.85474,1.68960,0.84540,0.96935
GaussianProcessRegressor_86,1.86578,1.36593,0.71774,0.97807
GaussianProcessRegressor_87,2.31553,1.52169,0.79633,0.97366
GaussianProcessRegressor_88,1.51475,1.23075,0.65586,0.98244
GaussianProcessRegressor_89,1.68220,1.29700,0.65670,0.98007
GaussianProcessRegressor_90,1.95231,1.39725,0.72391,0.97578
GaussianProcessRegressor_91,2.03278,1.42576,0.75779,0.97653
GaussianProcessRegressor_92,2.10311,1.45021,0.75759,0.97643
GaussianProcessRegressor_93,2.01004,1.41776,0.70751,0.97767
GaussianProcessRegressor_94,2.03003,1.42479,0.68971,0.97647
GaussianProcessRegressor_95,1.99718,1.41322,0.71520,0.97713
GaussianProcessRegressor_96,2.66218,1.63162,0.82040,0.97160
GaussianProcessRegressor_97,2.29500,1.51492,0.79040,0.97401
GaussianProcessRegressor_98,2.61180,1.61611,0.84478,0.97084
GaussianProcessRegressor_99,2.00007,1.41424,0.74989,0.97767
MLPRegressor_0,15.19355,3.89789,3.02709,0.84771
MLPRegressor_1,13.61730,3.69016,2.94080,0.85383
MLPRegressor_2,19.09747,4.37006,3.28044,0.78499
MLPRegressor_3,19.68882,4.43721,3.48802,0.76585
MLPRegressor_4,21.11994,4.59564,3.66936,0.77710
MLPRegressor_5,16.57994,4.07185,3.27662,0.84296
MLPRegressor_6,20.14280,4.48807,3.54480,0.79248
MLPRegressor_7,23.33906,4.83105,3.67477,0.75619
MLPRegressor_8,23.62443,4.86050,3.87100,0.74993
MLPRegressor_9,25.75239,5.07468,3.91739,0.73360
MLPRegressor_10,30.81013,5.55069,4.44960,0.70137
MLPRegressor_11,15.92914,3.99113,3.04500,0.82542
MLPRegressor_12,21.97115,4.68734,3.62419,0.75385
MLPRegressor_13,21.07022,4.59023,3.59262,0.76105
MLPRegressor_14,14.81267,3.84872,3.04267,0.84202
MLPRegressor_15,21.55401,4.64263,3.49826,0.75577
MLPRegressor_16,24.08208,4.90735,3.77064,0.76622
MLPRegressor_17,16.28576,4.03556,3.10989,0.83824
MLPRegressor_18,27.95454,5.28721,4.12015,0.69807
MLPRegressor_19,20.73565,4.55364,3.54002,0.78862
MLPRegressor_20,27.93497,5.28535,4.15161,0.69096
MLPRegressor_21,17.67812,4.20454,3.40089,0.81292
MLPRegressor_22,18.82944,4.33929,3.43337,0.77101
MLPRegressor_23,23.31657,4.82872,3.86905,0.73624
MLPRegressor_24,20.16653,4.49072,3.29935,0.78954
MLPRegressor_25,18.80169,4.33609,3.30764,0.80780
MLPRegressor_26,28.22810,5.31301,4.11023,0.71247
MLPRegressor_27,20.73032,4.55306,3.42161,0.78165
MLPRegressor_28,21.46121,4.63262,3.64014,0.77392
MLPRegressor_29,23.49960,4.84764,3.70233,0.75111
MLPRegressor_30,29.75425,5.45475,4.34406,0.67552
MLPRegressor_31,24.41558,4.94121,4.00792,0.75428
MLPRegressor_32,18.96419,4.35479,3.29100,0.80652
MLPRegressor_33,23.32732,4.82984,3.74987,0.74904
MLPRegressor_34,19.69688,4.43812,3.50802,0.78511
MLPRegressor_35,17.35529,4.16597,3.34667,0.81442
MLPRegressor_36,21.63106,4.65092,3.60958,0.77692
MLPRegressor_37,31.20680,5.58631,4.42457,0.66627
MLPRegressor_38,15.16147,3.89377,2.98504,0.83726
MLPRegressor_39,18.20720,4.26699,3.28334,0.79823
MLPRegressor_40,32.94871,5.74010,4.58339,0.64804
MLPRegressor_41,19.33443,4.39709,3.41347,0.81001
MLPRegressor_42,27.85620,5.27790,3.80257,0.72021
MLPRegressor_43,18.88057,4.34518,3.29018,0.82444
MLPRegressor_44,24.02956,4.90200,3.97311,0.70702
MLPRegressor_45,31.63879,5.62484,4.45183,0.68123
MLPRegressor_46,21.76687,4.66550,3.58158,0.78070
MLPRegressor_47,15.78318,3.97280,2.93255,0.79727
MLPRegressor_48,32.96080,5.74115,4.27636,0.65296
MLPRegressor_49,23.30366,4.82739,3.81583,0.74489
MLPRegressor_50,23.85201,4.88385,3.50287,0.78378
MLPRegressor_51,15.69853,3.96214,3.06116,0.83279
MLPRegressor_52,21.73261,4.66183,3.68724,0.76634
MLPRegressor_53,15.79318,3.97406,3.04501,0.83192
MLPRegressor_54,20.82403,4.56334,3.41336,0.77958
MLPRegressor_55,35.02723,5.91838,4.82690,0.61530
MLPRegressor_56,38.89373,6.23648,4.83259,0.55272
MLPRegressor_57,38.90631,6.23749,4.79455,0.62876
MLPRegressor_58,16.08189,4.01022,3.04402,0.83695
MLPRegressor_59,17.10148,4.13539,3.05012,0.83652
MLPRegressor_60,27.57543,5.25123,4.10241,0.74048
MLPRegressor_61,28.10684,5.30159,4.16990,0.68029
MLPRegressor_62,23.82390,4.88097,3.85553,0.78390
MLPRegressor_63,23.71370,4.86967,3.68245,0.70704
MLPRegressor_64,20.90232,4.57191,3.55208,0.77714
MLPRegressor_65,14.30724,3.78249,2.95343,0.85822
MLPRegressor_66,17.57006,4.19167,3.19873,0.80850
MLPRegressor_67,20.93809,4.57582,3.56297,0.75680
MLPRegressor_68,15.00489,3.87362,2.98391,0.83895
MLPRegressor_69,22.74686,4.76937,3.63212,0.77725
MLPRegressor_70,29.66303,5.44638,4.30244,0.71065
MLPRegressor_71,22.21058,4.71281,3.65572,0.78088
MLPRegressor_72,18.74177,4.32918,3.31737,0.76612
MLPRegressor_73,26.75091,5.17213,4.12506,0.70219
MLPRegressor_74,18.51412,4.30280,3.24934,0.81265
MLPRegressor_75,29.28767,5.41181,4.25756,0.71577
MLPRegressor_76,12.47072,3.53139,2.66894,0.85364
MLPRegressor_77,17.57587,4.19236,3.24083,0.79866
MLPRegressor_78,19.65322,4.43320,3.28665,0.79997
MLPRegressor_79,13.87143,3.72444,2.78675,0.84952
MLPRegressor_80,17.16378,4.14292,3.24185,0.82756
MLPRegressor_81,21.19832,4.60416,3.69971,0.76211
MLPRegressor_82,32.23471,5.67756,4.45131,0.65704
MLPRegressor_83,16.18144,4.02262,3.06708,0.83820
MLPRegressor_84,16.00753,4.00094,3.14558,0.82829
MLPRegressor_85,16.86819,4.10709,3.16465,0.82601
MLPRegressor_86,18.97489,4.35602,3.37171,0.78825
MLPRegressor_87,17.26236,4.15480,3.31624,0.81309
MLPRegressor_88,15.48680,3.93533,2.96414,0.82965
MLPRegressor_89,20.28504,4.50389,3.43545,0.77700
MLPRegressor_90,11.84798,3.44209,2.57029,0.86657
MLPRegressor_91,23.24304,4.82110,3.77578,0.75706
MLPRegressor_92,25.65655,5.06523,3.95014,0.71975
MLPRegressor_93,24.94327,4.99432,3.82995,0.73018
MLPRegressor_94,17.42950,4.17486,3.05844,0.81470
MLPRegressor_95,18.23113,4.26979,3.30818,0.79645
MLPRegressor_96,18.60337,4.31316,3.32511,0.80888
MLPRegressor_97,29.51450,5.43272,4.35634,0.68090
MLPRegressor_98,17.80083,4.21910,3.39729,0.81005
MLPRegressor_99,22.76043,4.77079,3.52572,0.75838
RandomForestRegressor_0,2.41605,1.55437,0.78601,0.97466
RandomForestRegressor_1,1.66032,1.28854,0.68602,0.98137
RandomForestRegressor_2,2.40625,1.55121,0.80836,0.97148
RandomForestRegressor_3,2.33522,1.52814,0.76331,0.96993
RandomForestRegressor_4,1.72886,1.31486,0.69862,0.98025
RandomForestRegressor_5,2.21515,1.48834,0.80805,0.97745
RandomForestRegressor_6,2.52655,1.58951,0.78347,0.97281
RandomForestRegressor_7,2.35906,1.53592,0.79322,0.97442
RandomForestRegressor_8,2.03170,1.42538,0.74826,0.97671
RandomForestRegressor_9,2.13400,1.46082,0.77673,0.97668
RandomForestRegressor_10,2.00269,1.41516,0.77040,0.97961
RandomForestRegressor_11,2.37214,1.54018,0.81019,0.97328
RandomForestRegressor_12,1.80648,1.34405,0.61457,0.97773
RandomForestRegressor_13,2.22311,1.49101,0.77168,0.97378
RandomForestRegressor_14,2.25885,1.50295,0.81271,0.97448
RandomForestRegressor_15,2.25598,1.50199,0.80710,0.97352
RandomForestRegressor_16,2.54174,1.59428,0.82012,0.97383
RandomForestRegressor_17,2.51314,1.58529,0.78056,0.97362
RandomForestRegressor_18,1.88709,1.37371,0.69292,0.97873
RandomForestRegressor_19,1.87318,1.36864,0.72161,0.97976
RandomForestRegressor_20,2.18358,1.47769,0.80276,0.97508
RandomForestRegressor_21,2.06058,1.43547,0.78998,0.97665
RandomForestRegressor_22,1.86123,1.36427,0.73713,0.97576
RandomForestRegressor_23,2.18355,1.47768,0.76015,0.97402
RandomForestRegressor_24,1.90580,1.38051,0.69533,0.97909
RandomForestRegressor_25,3.04597,1.74527,0.86739,0.96688
RandomForestRegressor_26,2.49901,1.58082,0.82167,0.97221
RandomForestRegressor_27,2.55220,1.59756,0.87102,0.97191
RandomForestRegressor_28,2.12010,1.45606,0.73098,0.97599
RandomForestRegressor_29,2.21740,1.48909,0.81069,0.97575
RandomForestRegressor_30,2.17311,1.47415,0.71970,0.97547
RandomForestRegressor_31,2.27782,1.50924,0.75547,0.97584
RandomForestRegressor_32,2.45731,1.56758,0.82795,0.97306
RandomForestRegressor_33,1.74126,1.31957,0.66822,0.98020
RandomForestRegressor_34,2.26352,1.50450,0.81151,0.97331
RandomForestRegressor_35,1.25023,1.11813,0.62257,0.98555
RandomForestRegressor_36,2.66705,1.63311,0.88713,0.97157
RandomForestRegressor_37,1.71555,1.30979,0.69394,0.97985
RandomForestRegressor_38,2.58358,1.60735,0.84769,0.97002
RandomForestRegressor_39,2.31853,1.52267,0.77992,0.97374
RandomForestRegressor_40,1.94485,1.39458,0.74919,0.97740
RandomForestRegressor_41,2.20688,1.48556,0.78433,0.97684
RandomForestRegressor_42,2.32526,1.52488,0.74887,0.97623
RandomForestRegressor_43,2.49280,1.57886,0.85633,0.97486
RandomForestRegressor_44,1.67828,1.29548,0.67865,0.97807
RandomForestRegressor_45,3.03963,1.74345,0.92539,0.96762
RandomForestRegressor_46,2.05325,1.43292,0.70805,0.97842
RandomForestRegressor_47,1.28680,1.13437,0.57643,0.98229
RandomForestRegressor_48,3.03256,1.74142,0.85082,0.96728
RandomForestRegressor_49,2.39651,1.54807,0.83285,0.97303
RandomForestRegressor_50,2.77468,1.66574,0.83079,0.97382
RandomForestRegressor_51,2.02550,1.42320,0.72938,0.97685
RandomForestRegressor_52,2.01514,1.41956,0.72453,0.97750
RandomForestRegressor_53,1.65831,1.28775,0.66298,0.98173
RandomForestRegressor_54,2.36400,1.53753,0.73692,0.97382
RandomForestRegressor_55,2.91252,1.70661,0.87708,0.96594
RandomForestRegressor_56,1.92554,1.38764,0.70536,0.97736
RandomForestRegressor_57,3.10081,1.76091,0.90342,0.96990
RandomForestRegressor_58,2.59478,1.61083,0.81885,0.97239
RandomForestRegressor_59,2.48324,1.57583,0.85061,0.97464
RandomForestRegressor_60,1.87224,1.36830,0.72093,0.98138
RandomForestRegressor_61,2.33878,1.52931,0.78572,0.97254
RandomForestRegressor_62,2.11230,1.45337,0.76278,0.97944
RandomForestRegressor_63,2.12350,1.45722,0.75663,0.97175
